dispute_id,payment_id,reason_code,raised_at,disputed_amount
dsp_tzbmb7ci41rm,pay_bgwczfp2y7xo1e,not_received,2026-11-08 10:49:19,24725.12
dsp_98r5btrwx6ev,pay_tbkf0sn85wruce,not_as_described,2026-11-08 20:39:50,1350.0
dsp_nrwaot1w35tw,pay_zh424j3ph793te,not_received,2026-11-09 03:55:01,1578.71
dsp_pjlj3ryexp72,pay_aotvk4ukw9846d,fraud,2026-11-09 21:59:55,11900.79
dsp_zahs95lhea8s,pay_bxudzx6krguu51,not_received,2026-11-09 23:29:21,3083.97
dsp_fkgpfu3qn5gv,pay_clbqkhaw9wfnhh,subscription_cancelled,2026-11-10 10:18:48,3306.02
dsp_uyoyxl8ltr5d,pay_fdw2zdvv49mcvn,fraud,2026-11-10 14:23:37,17627.25
dsp_ae2a7qc338fi,pay_zpeighpg50xqq5,not_received,2026-11-11 00:26:32,8915.54
dsp_bu3icl344g4b,pay_utz0hlofksg5or,subscription_cancelled,2026-11-11 11:19:26,731.0
dsp_jzaoj18sn9qu,pay_44p3vbfk6tyw9q,not_as_described,2026-11-12 06:25:19,845.99
dsp_2kycp4y8wsts,pay_5c8f571rwkrfkd,fraud,2026-11-12 07:53:41,407.48
dsp_4niof3o62x6x,pay_fde5pke28u7o5f,not_as_described,2026-11-12 07:54:21,2530.75
dsp_ixa2fxho31np,pay_7t20e7wq0e9uya,fraud,2026-11-12 12:09:21,587.0
dsp_mligd07whx07,pay_glgw34qvonx55o,subscription_cancelled,2026-11-12 12:33:30,493.0
dsp_04s5wqf5fifs,pay_slmglpksviys0o,not_received,2026-11-12 15:24:00,1489.55
dsp_q1xxuj9ocnox,pay_rlwnyr3apjxodv,not_received,2026-11-13 07:52:14,1619.33
dsp_e87kh8vvrb0f,pay_676sdlu174jw30,subscription_cancelled,2026-11-13 21:21:40,4927.6
dsp_0f3hkbcor6hz,pay_k4d5rl14ma622g,not_received,2026-11-13 22:48:59,587.0
dsp_ramekn3lkyl3,pay_64dgom7i9sm1ow,not_as_described,2026-11-14 04:27:14,680.0
dsp_bvlvnm7zirmd,pay_igx64r7p364xvh,fraud,2026-11-14 07:32:15,8214.15
dsp_fnkigey64n5c,pay_elvh97ib4k95uv,fraud,2026-11-14 08:24:49,422.0
dsp_drxpftd7sd5l,pay_mftuv1sy51qfoy,not_as_described,2026-11-15 05:49:43,514.86
dsp_oeba651fmoum,pay_kt1xy2p9tdf5if,subscription_cancelled,2026-11-15 12:13:40,329.0
dsp_wnt35y0bbcul,pay_0bjol9lvy0fol0,not_received,2026-11-15 15:49:35,3929.4
dsp_31riacjn4tre,pay_5i858vjmz4yzn2,not_received,2026-11-15 18:05:30,3985.65
dsp_gdqyub6o6802,pay_iku84w6weyjnar,fraud,2026-11-15 18:09:42,2113.0
dsp_ep6d0i5teqqc,pay_5jn7lo96gil3th,not_as_described,2026-11-15 20:56:28,1867.31
dsp_nzelzjx69j08,pay_ot4s9vphjxtnqd,fraud,2026-11-16 00:28:34,6612.61
dsp_q9zjn9gjtvv2,pay_x7cpuf5nm3pv4x,not_received,2026-11-16 01:44:20,10898.56
dsp_pff48k8435zc,pay_uus8fmz7oa3lv0,duplicate,2026-11-16 04:14:05,2255.15
dsp_jnqciak8z5ip,pay_8x68s55eowd7bm,not_received,2026-11-16 14:34:24,21128.54
dsp_6bay6o9qpegu,pay_oriajtq9luvta6,not_received,2026-11-16 17:14:45,14524.79
dsp_3kmflgawptus,pay_ngt6etw22a4bfg,not_as_described,2026-11-16 17:58:16,2957.73
dsp_i62uqbl940f2,pay_fk6mix99tevw5c,not_received,2026-11-17 13:13:34,36354.2
dsp_b0zls2q07ofm,pay_djdrkc9i7abnhs,fraud,2026-11-18 01:33:39,41713.59
dsp_1vq585fia72b,pay_7che8za41kxm22,duplicate,2026-11-18 08:37:39,5624.21
dsp_l2xt0fjyddnf,pay_a84r8f0b4ei7b7,not_received,2026-11-18 19:19:12,930.0
dsp_opvvefprt5ad,pay_61iilva853jhy3,not_received,2026-11-18 19:46:48,16824.71
dsp_i4ku2tc813rl,pay_f3pzmxa3ln1mrb,not_received,2026-11-19 11:20:33,616.46
dsp_rrp3e8ytyjtn,pay_dhheubryud1svg,not_as_described,2026-11-19 12:36:27,1330.0
dsp_vzasyfb17qex,pay_07oanc29hfnt68,fraud,2026-11-19 16:51:58,13046.96
dsp_azoeibpqt9o7,pay_54wzsonu5zqkei,not_as_described,2026-11-19 23:39:40,1489.66
dsp_lf5bbvrqaxq5,pay_8cd1g5povhunvv,fraud,2026-11-20 00:18:15,4403.86
dsp_yox1vtgi83tf,pay_97vf5ysb0ni93e,not_received,2026-11-20 01:30:27,867.01
dsp_0y2w7dc475xy,pay_7elguew30lbzmu,subscription_cancelled,2026-11-20 04:28:12,1184.0
dsp_6199jjulyqov,pay_8k2cou2puikwi6,not_received,2026-11-20 10:48:01,8641.99
dsp_57ivqef1bgoo,pay_6ttnnzs1k46rrq,fraud,2026-11-20 22:57:19,4508.56
dsp_8i60e77zxug3,pay_7xc90yrwyh36b3,not_received,2026-11-20 23:16:56,647.54
dsp_poqm3p6xb74c,pay_biaxeuc37ku8g0,duplicate,2026-11-21 13:02:40,9132.78
dsp_r4p7t2vbjhuh,pay_jfuw257k63rc1m,fraud,2026-11-21 18:06:40,4369.41
dsp_2kqgrqyeas83,pay_og82pjv3o2pqih,fraud,2026-11-21 21:14:17,7005.05
dsp_zs6ym1fzx1l1,pay_qt8gmwd8vi89ci,not_received,2026-11-22 00:18:01,14759.0
dsp_o9z9izana00b,pay_rwwnxf84tr26ms,not_as_described,2026-11-22 06:57:00,5919.83
dsp_53vmg809wfpp,pay_s4kyjbvgl9fmfn,not_received,2026-11-22 11:21:05,636.57
dsp_d72nt230pnvw,pay_zflh72lciywgej,not_received,2026-11-22 12:55:13,2934.76
dsp_nprtbsxf73bt,pay_rq3mur8b5zuvxv,not_received,2026-11-22 20:49:02,3443.5
dsp_dpazax6mdewk,pay_z7itksy27oommh,fraud,2026-11-23 10:13:06,852.0
dsp_t15yy9gzlut0,pay_52asp7vomc7q34,not_received,2026-11-23 16:15:19,14570.15
dsp_phuckbtouwp2,pay_j8evnkbclncyw4,not_as_described,2026-11-23 17:41:53,1908.17
dsp_hngiewpx42u1,pay_gfy3rxagbentre,not_as_described,2026-11-24 05:30:33,648.63
dsp_j4omr3ogotve,pay_8z1mgvmo7jmzu4,subscription_cancelled,2026-11-24 09:00:04,1381.0
dsp_4cue19gdtl4l,pay_xmaakxtr1grcr1,not_received,2026-11-24 13:10:24,4621.63
dsp_2zecgleb0ird,pay_27qnzsqilzl8e0,not_received,2026-11-24 20:34:03,1589.78
dsp_erp3qhlpvd6s,pay_z79adp7zm7zf1g,subscription_cancelled,2026-11-24 22:47:29,1448.0
dsp_y692olqfa458,pay_ti7sdl9k2ifup8,fraud,2026-11-24 23:48:23,583.0
dsp_uwe5nyjlkbq6,pay_lp446v56npd7ur,not_received,2026-11-25 09:35:16,24434.95
dsp_bsqawsms63me,pay_2h4yxqg2gf5gfa,not_as_described,2026-11-25 18:05:44,1278.61
dsp_qwk7h3g4lwlq,pay_5v5x8ksln7ctco,duplicate,2026-11-25 18:52:13,6069.21
dsp_hwukfjp9tld9,pay_jtm9ian22yljaj,not_received,2026-11-26 03:09:36,859.21
dsp_99o58cjod8a9,pay_rv46xuzpb7gdd6,not_received,2026-11-26 09:37:39,743.31
dsp_uxrosxox3i5b,pay_vilc9uevcr4iot,not_received,2026-11-26 09:45:05,22964.51
dsp_6mgs32lzqhp8,pay_xqftrna9esv3jc,not_received,2026-11-26 12:15:48,1499.08
dsp_b1ptjklrxgvk,pay_56jt2cj5bfswpn,fraud,2026-11-26 12:57:38,2330.0
dsp_iyuoh55b1kl5,pay_fy8w54nmzy415n,not_received,2026-11-26 14:35:38,1624.17
dsp_wk4aiw6aw5ig,pay_i2kit36tliqwwh,not_received,2026-11-26 23:25:16,2400.18
dsp_z9fi3c648fia,pay_1920yb5an3ju5r,fraud,2026-11-27 05:15:57,66.0
dsp_8dtzxqck59fb,pay_oikttg1guzl03m,fraud,2026-11-27 05:16:11,956.0
dsp_ctseyxpjvczv,pay_hmih5wh5d7jjxa,not_received,2026-11-27 07:47:01,11006.19
dsp_ezfz3vrju4d9,pay_ta7bvff20qfbsc,fraud,2026-11-27 09:33:34,32342.11
dsp_kgcnq09bnv2l,pay_gdnkblac07m9p9,not_received,2026-11-27 09:54:46,298.34
dsp_yff5hu633vd3,pay_wfw69g99tk4vuk,not_received,2026-11-27 10:59:28,1061.55
dsp_dlf53l4bibi7,pay_88xav33ff0t6no,not_received,2026-11-27 11:00:56,1335.0
dsp_cj7uiee5jmsg,pay_50fjilebyyzalb,subscription_cancelled,2026-11-27 12:36:07,2817.02
dsp_c14l53lkao6o,pay_2kuui2scc4svuk,not_as_described,2026-11-27 17:34:36,2653.44
dsp_rd3nkpctrpda,pay_7s47fbs30lyqju,not_received,2026-11-27 17:42:40,253.0
dsp_d5os82sxeikj,pay_1heyras5np0t3r,not_received,2026-11-27 17:54:35,4696.83
dsp_u14enafji1t3,pay_rzif805v6v7ill,not_as_described,2026-11-28 08:53:09,2147.59
dsp_vl7a4aox6jj3,pay_r9ifg9fye6k6mn,not_received,2026-11-28 08:57:05,5397.35
dsp_q00ii52eyac7,pay_9fzpjnmi9lkd61,not_received,2026-11-28 15:00:06,2437.94
dsp_4ttsq79zs2ld,pay_hspunsizos9jqo,not_received,2026-11-28 17:03:06,2329.61
dsp_pmctrgv938j3,pay_40jaiwhvy7515l,not_received,2026-11-28 17:19:17,214.6
dsp_kwm2pmfo4dan,pay_no88caz8go6cwh,not_received,2026-11-28 17:52:54,753.44
dsp_3wr7yb9a47ch,pay_l4fxua5v7bz0v8,not_received,2026-11-28 19:12:31,571.0
dsp_6r94odw70efd,pay_5zgpv19an2wxw5,not_received,2026-11-28 20:43:41,376.0
dsp_ch14yz9aq438,pay_zbyd3z3jkodyck,not_received,2026-11-28 22:17:34,520.0
dsp_pcu9xtcg08ch,pay_khxch5qmfqp9hs,not_received,2026-11-28 23:46:45,2618.0
dsp_50hk3wneu0eu,pay_e3w9oz9qaasdua,not_as_described,2026-11-29 02:07:47,612.34
dsp_u4em63fwcj0u,pay_ef5sd5bnsjo642,not_as_described,2026-11-29 12:09:03,955.42
dsp_2jlzbjsu32ce,pay_81qpve7knfd14l,subscription_cancelled,2026-11-29 13:00:59,460.0
dsp_a7pdeaj7w3o5,pay_lw97b67ejn9d6p,fraud,2026-11-29 13:20:08,86.0
dsp_df27r3wwdadz,pay_dnyqh33mty4m67,not_received,2026-11-30 05:29:03,3758.93
dsp_cnj1r7z8frki,pay_uxbwafisg5oo29,not_received,2026-11-30 06:56:39,2030.0
dsp_nt35ua5wysst,pay_j4day6x2t707l8,fraud,2026-11-30 08:45:58,208.33
dsp_mztwhueffj4g,pay_anpx6cobcil5qb,not_received,2026-11-30 11:59:53,25718.01
dsp_44vwvlyn5nze,pay_vzdua4iasnm978,subscription_cancelled,2026-11-30 16:21:03,263.0
dsp_n9bbth1vphfk,pay_aaauzxywzewzti,not_received,2026-11-30 22:07:53,1876.92
dsp_t955abxq0o6g,pay_th37cd34yvj978,subscription_cancelled,2026-12-01 00:53:39,258.0
dsp_vpizf911ox11,pay_bj9lpxtuimqb91,not_received,2026-12-01 03:54:43,16687.97
dsp_fv4j6tmp6xcw,pay_c2ks91kzmxlx7b,not_received,2026-12-01 04:41:32,1248.55
dsp_4qen22r5yiw4,pay_rg6xzr714pmy9u,not_received,2026-12-01 10:22:14,4529.94
dsp_zh8kabpnll5z,pay_h6ny0s6up6q9n6,not_received,2026-12-01 16:50:06,334.0
dsp_sy06121vg2gx,pay_tuib6e1xg7mmoj,unclassified,2026-12-02 02:50:48,900.0
dsp_k25kpq9gdy0g,pay_ldg04iw8t9kh3x,not_received,2026-12-02 16:00:57,14963.97
dsp_3rpxwjoeng72,pay_0y2h4uocsvg6ob,fraud,2026-12-02 16:01:49,434.0
dsp_hf3adjsfvz80,pay_v5z0nvhig5wffa,not_received,2026-12-02 17:41:37,253.0
dsp_s5kuhke5j9ba,pay_2hw05xvv0ozuhr,fraud,2026-12-03 10:28:22,929.0
dsp_tl4xt20ab3ty,pay_wywwp9grbrywks,subscription_cancelled,2026-12-03 13:12:15,231.02
dsp_20ut253yalki,pay_fylhhe5m9ne1zn,fraud,2026-12-03 19:02:33,51642.96
dsp_nw2e3yd29o2b,pay_1r6fhnugxp5pgx,not_received,2026-12-03 23:53:28,500.0
dsp_5lmqgq7jtb0c,pay_vowxem781v7v6s,not_received,2026-12-04 01:40:51,10008.42
dsp_9vwdbujsjt2l,pay_fizbue1dq01qoq,not_received,2026-12-04 19:04:49,8930.01
dsp_7gm108cd21nb,pay_7f62hkhx2srbcf,not_received,2026-12-04 19:35:04,737.0
dsp_rwhaqtwi7m4n,pay_9l89v1pye1oshv,not_as_described,2026-12-05 21:30:39,1189.99
dsp_i1ih0h49jyba,pay_cmrdakvr15vn38,fraud,2026-12-06 05:42:37,207.0
dsp_sesdpkzh1gwr,pay_yjuqy590h0tdta,not_received,2026-12-06 08:18:57,1862.3
dsp_2wzfrnfeoubk,pay_3oibxie0t57i4c,subscription_cancelled,2026-12-06 14:26:19,583.0
dsp_o383dy22nl8o,pay_n5xp3u9bfqip8r,duplicate,2026-12-06 16:24:15,9050.2
dsp_1bkvzullebgg,pay_9twpr5hf4b4bdb,not_received,2026-12-06 16:46:23,5839.7
dsp_v73joxossz65,pay_nmlc7z75xkf18o,not_as_described,2026-12-06 17:49:47,239.53
dsp_h436xzoscq8b,pay_bva1bpotm67ath,not_received,2026-12-07 02:32:51,1789.8
dsp_3o5sk8gt5swa,pay_1m9892wxnzp4dy,not_received,2026-12-07 21:07:47,11842.41
dsp_k2qnkxi3avzb,pay_mnk5k26w5frpsm,not_received,2026-12-07 21:27:57,1250.0
dsp_ypzcbsuoq9lp,pay_fvyynx8phisflc,not_received,2026-12-07 21:36:28,1150.05
dsp_86z3kkp51qbq,pay_rrpusz3p1kgu48,not_as_described,2026-12-08 05:26:03,526.18
dsp_ff7zquvplza5,pay_9imqibzis4dxvi,not_received,2026-12-08 17:00:41,13346.18
dsp_87ruex9bavkp,pay_lkwhln1fk89xk5,fraud,2026-12-08 18:27:34,6838.34
dsp_7ctq6b499js0,pay_do6m9120yt275c,not_received,2026-12-08 22:37:22,32442.21
dsp_m6yicg8c05u9,pay_wanj6r7bx5u3qr,not_received,2026-12-09 06:08:58,10095.68
dsp_eghx5sfc4xr9,pay_1doe9ppf180lqc,not_received,2026-12-09 08:05:50,3035.38
dsp_nn3a247yyc8h,pay_4tup3r4sofz5xz,not_received,2026-12-10 08:28:07,14752.94
dsp_j6v49brc0yg8,pay_8mlg275bshieal,not_received,2026-12-10 12:03:20,657.37
dsp_stcq0q42xelj,pay_ipyq2jyt5s33hx,duplicate,2026-12-10 22:20:36,25047.83
dsp_hrm4yivzyu76,pay_ex9pbgqs15irug,not_received,2026-12-11 03:01:02,716.14
dsp_guiy8zerd15n,pay_7wozq9rq4ki0v0,not_received,2026-12-11 11:40:45,23020.15
dsp_4wb3ahk8uznw,pay_sufs5n7fzasust,not_as_described,2026-12-11 17:45:16,941.93
dsp_kxjzk8kks1ki,pay_39mrm15au3926h,not_received,2026-12-12 00:31:28,828.0
dsp_hoa3oyl2nnyh,pay_f6l83q0hnckcm4,not_received,2026-12-12 05:31:26,1800.0
dsp_ycwe7kfxnvxp,pay_gut7bmtkww9xig,fraud,2026-12-12 06:04:56,116.0
dsp_8t00p4spipxe,pay_p99v61h275h90o,not_as_described,2026-12-12 09:11:55,740.0
dsp_qcxewpdot7a6,pay_nrnx24ro8i7i30,subscription_cancelled,2026-12-12 12:08:02,2318.77
dsp_bkjrl908hv50,pay_eeb8suo969q2pf,not_received,2026-12-12 12:33:03,566.81
dsp_semmy2e5x1rv,pay_e4eel9xusvxw3m,not_received,2026-12-13 07:09:30,39599.24
dsp_pj94651fcpns,pay_9ky6x7g13nedwr,not_as_described,2026-12-13 07:17:35,511.4
dsp_5r5zwup0gt89,pay_7l1fjntrw23ydd,duplicate,2026-12-13 07:21:01,973.29
dsp_9bo8404z8qsg,pay_ugwwrypmn027c0,not_received,2026-12-13 12:04:28,680.0
dsp_bgwu7xrqa7eq,pay_lx32l91yegqc4c,subscription_cancelled,2026-12-13 13:40:17,586.0
dsp_ownwr8i90htn,pay_vcjou1t8ipkccr,not_received,2026-12-13 18:21:54,12896.5
dsp_7kw7kh29bbmi,pay_wxvqkz1z9c7ltg,not_received,2026-12-14 07:29:38,12282.99
dsp_kdpj0hrzf9ji,pay_ajl15x47wqtb7z,not_as_described,2026-12-14 08:41:04,795.79
dsp_hr1s4bjfno0f,pay_w6qolbwhypf197,fraud,2026-12-14 14:41:38,11652.99
dsp_t3k8t4qvzrou,pay_v0s5o02eqzyd65,duplicate,2026-12-14 20:20:27,102.68
dsp_trfyyu8zmuum,pay_uj7he1uafdhw9x,not_received,2026-12-14 23:23:25,890.0
dsp_2oxlo4x5c3m0,pay_770yossg4m0r7e,fraud,2026-12-14 23:25:12,460.0
dsp_r65bieqedlbi,pay_b5avmowjiv9edr,subscription_cancelled,2026-12-15 14:02:54,470.0
dsp_6wof48hhbb0j,pay_c2z0ab7zd404ug,not_received,2026-12-15 14:59:12,14562.69
dsp_ks0wcc8dqjso,pay_9nrgklhom6uujd,not_received,2026-12-15 20:48:59,830.0
dsp_ktcyshfflgga,pay_l0s35wn9odebqf,fraud,2026-12-15 22:28:56,1543.82
dsp_rj8mkvafjfyo,pay_pyb0pkpnkd85l5,fraud,2026-12-16 00:31:15,852.0
dsp_12e8f10dft9e,pay_xzl92o6gdx5591,not_received,2026-12-16 16:49:42,950.0
dsp_rjihogcw2cw4,pay_mo67ien6cap1s1,not_received,2026-12-16 20:04:05,5171.81
dsp_lf92jfxc22im,pay_zyyevj4pekgbbq,not_received,2026-12-16 20:41:59,1573.64
dsp_ff4b6hjfsjww,pay_31d3ng74gob3rz,fraud,2026-12-17 01:23:10,105.0
dsp_p2bt0z6n7rhs,pay_x26dlceygfwh6e,not_received,2026-12-17 02:36:56,937.36
dsp_ihfhjapfgb00,pay_4lqiuajsytmufa,subscription_cancelled,2026-12-17 05:21:04,1407.0
dsp_p16as15hqs02,pay_e12pyn6x7lmubg,subscription_cancelled,2026-12-17 06:53:09,468.41
dsp_jutzxim1ekrq,pay_7qu49q0mj46jur,not_as_described,2026-12-17 10:00:18,1970.51
dsp_izuu322r1tu0,pay_pnx3jlk268nphs,fraud,2026-12-17 17:34:46,159.0
dsp_i04yogdd5hsi,pay_4hdbq9geflfino,not_received,2026-12-18 00:39:07,3605.46
dsp_r1qh06iiw334,pay_9yr9epkc07a1cn,not_received,2026-12-18 02:22:50,2288.2
dsp_i8u0nho3ax08,pay_xellqqkhxceuyh,fraud,2026-12-18 05:49:59,10440.38
dsp_rk3ovaw1zv9p,pay_rnnzm2lr9ap323,not_as_described,2026-12-18 11:24:24,2105.45
dsp_je9jlzo3pw30,pay_i7e17xruavc87p,fraud,2026-12-18 16:35:01,2113.0
dsp_av9tfbnqeodu,pay_1dn4vojmspyqx6,subscription_cancelled,2026-12-18 18:12:28,586.0
dsp_302gy7xjj72v,pay_el7dl93dhqmze2,not_received,2026-12-18 21:08:13,14413.91
dsp_v6mbhq2i7xgq,pay_k5lz4fl6u5vwb8,not_as_described,2026-12-19 00:52:28,869.01
dsp_cdty4w920jb4,pay_ei5b07kcj2d1i2,subscription_cancelled,2026-12-19 02:02:59,9045.15
dsp_5b6l8zw06ofa,pay_383cus3eulr2s6,not_as_described,2026-12-19 12:30:53,403.71
dsp_2955f46g4hyz,pay_yj71l56nrvc695,not_received,2026-12-20 03:11:59,15601.37
dsp_0b84ax3szto0,pay_pdoywqfesdi6tg,fraud,2026-12-20 06:28:16,376.0
dsp_we5tzfvm82nb,pay_hd7webvj0qdyh1,not_received,2026-12-20 12:42:21,1687.27
dsp_dzvx9tzsf710,pay_5vs8zznkuka6fw,fraud,2026-12-20 15:07:52,4021.24
dsp_odtrjfcw92n9,pay_x86xpwoxtceocv,not_as_described,2026-12-20 21:15:12,330.0
dsp_kltea3zmbf8m,pay_88mopfdddpwuvj,not_received,2026-12-20 23:25:35,12231.58
dsp_dt8mt51bxwvy,pay_vejwrutkq4eexv,not_as_described,2026-12-21 00:47:58,3261.98
dsp_6n4pka3irrf6,pay_yafmqxak4eb56u,not_received,2026-12-21 10:18:41,21531.97
dsp_exb85opv9n61,pay_x8i8uzr1ow2xzi,not_received,2026-12-22 05:39:42,11376.81
dsp_0tmjvowskccn,pay_l9y35vhz6bpip6,not_received,2026-12-22 10:23:47,1365.29
dsp_mspgdnc5ntne,pay_td97prem3r94p7,not_received,2026-12-23 16:08:34,8705.98
dsp_wj1joxpflnva,pay_aoanw4mt53zshy,not_received,2026-12-24 18:06:19,18627.65
dsp_fco6a813eswd,pay_jywsewtp7655ib,not_received,2026-12-24 19:43:36,5485.44
dsp_l3zpx4v19dar,pay_sne3xu9gtpo7t4,not_as_described,2026-12-25 02:39:05,2612.09
dsp_ver7rzfz3bxb,pay_8gni5djdmixg3w,not_received,2026-12-25 08:51:45,1809.97
dsp_icabuqpvgocm,pay_qftn689ceo82hd,not_received,2026-12-25 10:39:01,7138.88
dsp_uivu7z358vza,pay_lcc0zr2bp2mt61,not_received,2026-12-25 11:11:00,856.76
dsp_7w14ndg1wmsd,pay_pxgzvg1b1kuhnl,not_received,2026-12-25 14:08:55,2109.44
dsp_dxxwt5kl1b2n,pay_4wypcnplt24jvb,subscription_cancelled,2026-12-26 03:43:22,2596.22
dsp_m0ka12ph3pas,pay_un3utn4prsndj4,subscription_cancelled,2026-12-26 15:58:58,460.0
dsp_66j6cgy8wecu,pay_ljs2n2xnps8zuc,not_received,2026-12-27 05:02:38,1272.79
dsp_rlksnyhg2i8m,pay_8irfb0exek02i0,not_received,2026-12-27 18:34:17,1569.84
dsp_c6yn009qglz9,pay_zj7yg2j0j4w2he,fraud,2026-12-28 05:58:25,13271.59
dsp_kcjbivqegagg,pay_w85wfw7gs5e1a1,not_received,2026-12-28 12:14:29,2448.24
dsp_ntwwpt07fz50,pay_ykusliec9k1nl2,duplicate,2026-12-28 22:59:34,7789.52
dsp_n1ra9pyydd9k,pay_35g8d0ppappz52,not_received,2026-12-29 02:05:58,660.0
dsp_vf4214u1zs5u,pay_3ha42b1g0iqtxb,fraud,2026-12-29 04:42:03,34952.92
dsp_ubsm2vugyuub,pay_rdaln6jhuzwm6v,not_received,2026-12-30 02:32:46,7032.7
dsp_gittw56k7rz0,pay_n50zyunm16ubku,not_received,2026-12-30 03:51:18,885.95
dsp_oyk30i637ot7,pay_9bqj9xhn7qgtl5,not_received,2026-12-31 03:33:24,870.0
dsp_71a13mcpb4xz,pay_gwj2nsjcljzo2u,fraud,2026-12-31 05:10:39,334.0
dsp_rkp9379f5j9k,pay_vkl32l8piojapf,fraud,2026-12-31 15:26:57,852.0
dsp_xb16x26sca8o,pay_f6cifgqxxzv6p8,not_received,2026-12-31 23:24:43,1331.93
dsp_r8e6bxo6rxfb,pay_voqgokj1hlor7x,fraud,2027-01-02 03:16:57,4641.29
dsp_73i8o1podsg1,pay_wtwj2vqoyy6y75,not_received,2027-01-02 09:18:16,17554.56
dsp_j68dszms2ogi,pay_28z16uuvl722x7,fraud,2027-01-02 17:32:46,1675.0
dsp_ezjvtb1ybah6,pay_5zo9nwcxaoovpi,fraud,2027-01-02 18:20:23,3547.73
dsp_5fu8xni9mhy6,pay_rcqtg5kc72xzvs,not_received,2027-01-03 02:39:18,91.72
dsp_ei28big8as3v,pay_e9d3bgp22klpug,not_received,2027-01-03 06:04:47,737.0
dsp_r2rayq0crvso,pay_5otaaopn8zhuvw,not_received,2027-01-03 14:57:15,25025.61
dsp_jigipzpge118,pay_scdgufe50nt70g,subscription_cancelled,2027-01-04 08:24:21,258.0
dsp_5izsw4c0zeb3,pay_vetvz4u6r8nttt,fraud,2027-01-05 22:04:48,1319.2
dsp_xms0d4hnr3me,pay_r2zlyhx67bz9km,not_received,2027-01-05 22:52:06,998.36
dsp_joaov3urghec,pay_fi515mj935hau2,duplicate,2027-01-06 04:44:07,94.56
dsp_8d2fk0e62v4v,pay_soqv83tal3n7tq,not_received,2027-01-06 05:26:05,12035.81
dsp_xi53af3pg25w,pay_khlm9m91gjivul,not_received,2027-01-06 13:47:41,1036.7
dsp_2nas0k2po1ek,pay_y8lx7yrg719z4l,fraud,2027-01-07 01:48:53,1884.0
dsp_emlzscw3vui6,pay_7z3wzw83vccxy7,not_received,2027-01-07 05:06:10,4411.59
dsp_gs25wngg0yg4,pay_60fh82f8erpcm7,unclassified,2027-01-07 13:42:42,1091.56
dsp_tvpezv7f54kk,pay_4ypesr21wzmwj5,subscription_cancelled,2027-01-07 16:37:31,1066.86
dsp_9b86m74gf1oo,pay_deudl3fiv1xtv8,subscription_cancelled,2027-01-07 20:51:44,196.1
dsp_bsh41txnbnf8,pay_exdmxb0jiu4jxw,not_received,2027-01-07 23:30:21,1884.0
dsp_rbtdl26ffcc4,pay_hayzir72j8ro98,not_received,2027-01-08 10:58:59,520.0
dsp_v84zr35pfmao,pay_lu6njhenj7k4wj,not_received,2027-01-08 16:09:14,1705.46
dsp_0sqcxq7xtquj,pay_rvgui9fpw1omw9,fraud,2027-01-09 01:41:26,54.49
dsp_2gqnh27uc6pj,pay_xe803stuxzcfog,not_received,2027-01-09 02:39:37,1980.87
dsp_oqk7db2d84tp,pay_vjxwyjhoosl7eu,not_received,2027-01-09 13:12:41,6137.01
dsp_yauu3lhwd5lg,pay_3xo9rormdu4asx,subscription_cancelled,2027-01-10 11:28:41,182.72
dsp_ajjxvjtj7b30,pay_q2nrj2jitrc9t4,not_received,2027-01-11 23:50:00,38786.41
dsp_r30w2g23rmcn,pay_5olsd02xgee03q,fraud,2027-01-12 01:17:02,1884.0
dsp_tzozn5omb64u,pay_ldq6h7p8y7827z,fraud,2027-01-12 11:59:28,225.0
dsp_qnan60svvm3m,pay_i081tqfbagucsn,not_received,2027-01-12 12:27:12,10529.01
dsp_sg2jz65pko2m,pay_7ks7xmx7agveau,not_received,2027-01-12 14:50:53,300.0
dsp_mqn5jwvg5aud,pay_hlgkngux6tuhct,fraud,2027-01-12 16:07:56,34324.95
dsp_t4b0bjecgmoj,pay_4k41ksjskmvg7e,not_received,2027-01-13 00:17:05,366.46
dsp_vek9jr3l9jl4,pay_5dp093giajzrag,fraud,2027-01-13 19:55:55,852.0
dsp_9xwkm94d0xfg,pay_r88g5rzqxbc0vg,subscription_cancelled,2027-01-14 09:30:01,456.03
dsp_uzba88k6mbsm,pay_899uhjaclt42q4,fraud,2027-01-15 03:40:39,14355.97
dsp_cist6r737009,pay_83ctefzjsiwaxk,not_received,2027-01-16 06:12:27,3768.01
dsp_1852ozlkr6gl,pay_yu85fspoqwrwxh,not_received,2027-01-16 07:00:17,27622.54
dsp_pdr6q1g4i5tu,pay_aq06ayukzen9bg,duplicate,2027-01-17 10:45:48,470.0
dsp_gsmmqpqo3rsk,pay_aqjzaezye4l274,not_received,2027-01-17 14:28:04,10977.23
dsp_kp10gvgl0ur0,pay_mvzud1wwi195hl,not_received,2027-01-17 19:39:57,1972.83
dsp_bnesxl3lxxac,pay_detttq7zdg4fkt,not_received,2027-01-19 12:52:04,350.0
dsp_m03lvzec7xyn,pay_jm3qkr2mrxbf1j,not_received,2027-01-19 19:47:23,1912.37
dsp_z35gxzimo5o7,pay_vcto1cfmkitfi3,not_received,2027-01-22 16:15:00,32430.04
dsp_ob5jgx1ihexv,pay_m3jaola7p2kn9z,not_as_described,2027-01-23 01:13:09,4216.6
