payment_id,merchant_id,customer_id,amount,method,issuer_bank,card_bin_country,created_at,ip_state,device_id,is_first_txn_for_device,checkout_latency_ms,retry_count,auth_status,exclude_from_modelling,retry_count_raw
pay_q8kp6yd1ls0vgm,merch_057,cust_013687,1920.0,upi,,,2026-09-03 11:02:06,WB,dev_11oaevmwq9p2,True,1889,0,success,0,0
pay_o1hx13ls30kl58,merch_017,cust_030014,93.0,upi,,,2026-09-03 11:04:52,MH,dev_8u0nl2m5uq9r,False,2253,0,success,0,0
pay_1b1odb6ku5os34,merch_005,cust_014323,1155.57,netbanking,Kotak Mahindra Bank,,2026-09-03 11:05:51,GJ,dev_tztd55wxc8l9,False,3520,1,success,0,1
pay_phjcujkvd07qp1,merch_054,cust_025559,1820.0,card,Axis Bank,IN,2026-09-03 11:11:00,TN,dev_ztfmjuto40fv,False,1767,0,success,0,0
pay_pkpacbslb6cqj6,merch_040,cust_023550,5277.62,netbanking,Yes Bank,,2026-09-03 11:12:39,UP,dev_vkvbc1klhb3m,False,3809,1,success,0,1
pay_eu8o9wta0lwfrf,merch_010,cust_024796,815.98,upi,,,2026-09-03 11:13:30,UP,dev_ahri14ngnq8o,False,4836,0,success,0,0
pay_2r03sjpz99r2km,merch_026,cust_002819,470.0,wallet,,,2026-09-03 11:15:43,MH,dev_cy7garc1s58k,False,1836,0,success,0,0
pay_kitmb9b6v743em,merch_003,cust_020348,1785.35,netbanking,HDFC Bank,,2026-09-03 11:15:45,MH,dev_fd2ma84neaj7,True,3511,0,success,0,0
pay_6el7b8po0actpy,merch_027,cust_030267,271.0,netbanking,HDFC Bank,,2026-09-03 11:16:00,UP,dev_qjavqp5kw5p1,False,3761,0,success,0,0
pay_27ugo22tb3zk1a,merch_049,cust_006935,4099.82,upi,,,2026-09-03 11:18:13,DL,dev_ed0hwn06ablu,False,881,0,success,0,0
pay_8bxt06q7obutpm,merch_054,cust_002339,1690.0,upi,,,2026-09-03 11:20:07,KA,dev_z65caod3024h,False,2583,1,success,0,1
pay_rpr2ru2od3k1k7,merch_020,cust_015075,83.0,card,ICICI Bank,IN,2026-09-03 11:20:07,KA,dev_5s20yl6bruqy,False,2508,0,success,0,0
pay_aapvd2hsjxdldl,merch_034,cust_024999,13279.2,emi,Axis Bank,,2026-09-03 11:21:14,TG,dev_npt1q1irc91s,False,6193,0,success,0,0
pay_jh6nzhu4yj0b7q,merch_005,cust_007253,478.67,upi,,,2026-09-03 11:21:20,WB,dev_iuzwx3bdfvuq,False,1584,0,success,0,0
pay_p01adp6fpmslah,merch_015,cust_028986,387.0,upi,,,2026-09-03 11:29:42,MH,dev_eev2x26aq8yx,False,3021,0,success,0,0
pay_ecgdp2x8ow6lc1,merch_017,cust_031030,225.0,upi,,,2026-09-03 11:29:59,KA,dev_mggrr80y1myj,False,2256,0,success,0,0
pay_u44wlzwd61fe49,merch_040,cust_004767,12275.58,netbanking,ICICI Bank,,2026-09-03 11:31:08,KA,dev_gjo2xtr8y2tf,False,9879,0,success,0,0
pay_me9pu9bpdnqdzz,merch_008,cust_033919,132.74,upi,,,2026-09-03 11:33:37,HR,dev_0gyzlbzprb6h,False,2034,0,success,0,0
pay_tr2pxq9bgmhq8g,merch_010,cust_034106,2033.98,card,Bank of Baroda,IN,2026-09-03 11:33:54,TN,dev_ejk993wbtqbt,False,2465,0,success,0,0
pay_5dy95b5l8zhprk,merch_041,cust_003558,4052.27,upi,,,2026-09-03 11:34:44,TN,dev_0y0bzzmgluut,False,1331,0,success,0,0
pay_83kuubvb8vu06f,merch_039,cust_009491,12716.28,netbanking,HDFC Bank,,2026-09-03 11:35:40,DL,dev_v3ouav1nbtq5,False,4081,2,success,0,2
pay_8ft6bgeqet41bj,merch_052,cust_033292,2600.0,card,Kotak Mahindra Bank,IN,2026-09-03 11:37:29,KA,dev_r40alsk8a0t0,False,2010,0,success,0,0
pay_xg8bjglg5s56fw,merch_014,cust_005425,279.0,card,State Bank of India,IN,2026-09-03 11:39:05,JH,dev_nm671lnduhou,True,2386,0,success,0,0
pay_qb3fvnxb2rau0o,merch_052,cust_018981,650.0,wallet,,,2026-09-03 11:40:05,TN,dev_qlzoceiefcsf,False,2479,0,success,0,0
pay_mkp0d4y6xiqx5v,merch_049,cust_001017,8288.88,netbanking,HDFC Bank,,2026-09-03 11:43:01,KA,dev_sqaotqqoh303,False,2705,0,success,0,0
pay_7bzuoy4rr76bx5,merch_012,cust_017307,422.0,upi,,,2026-09-03 11:44:49,RJ,dev_r6kacyq6cimb,False,1088,0,success,0,0
pay_rxv7vk72bfdneg,merch_015,cust_018821,96.0,card,Bank of Baroda,IN,2026-09-03 11:46:03,UP,dev_qiyw7pwz6qq9,False,4855,0,success,0,0
pay_j1qfjyzmbivm4l,merch_003,cust_002404,1036.46,upi,,,2026-09-03 11:46:04,MH,dev_xiyu28n6600u,False,1762,0,success,0,0
pay_4tqsy7scurmbhk,merch_026,cust_022683,470.0,card,HSBC India,IN,2026-09-03 11:46:44,DL,dev_gpk8e32racko,False,2835,0,success,0,0
pay_25yxg12ke6ugon,merch_027,cust_028133,1448.0,card,Union Bank of India,IN,2026-09-03 11:52:51,TN,dev_7cxuodtvv71p,False,2453,2,success,0,2
pay_34rqdbnmnfzjpc,merch_003,cust_012231,3639.17,upi,,,2026-09-03 11:54:13,GJ,dev_5aeurq2m5o06,False,1692,0,success,0,0
pay_j1t8bc3mmmz974,merch_045,cust_029181,3942.37,netbanking,Yes Bank,,2026-09-03 11:56:29,DL,dev_s53pyx3pdszq,False,4339,0,success,0,0
pay_6xaaklckqhaao0,merch_003,cust_014940,538.11,upi,,,2026-09-03 11:57:10,MH,dev_ovtbu3g4ums9,False,4416,0,success,0,0
pay_6tbm2o822u5pm7,merch_013,cust_013584,345.0,upi,,,2026-09-03 11:57:38,UP,dev_7a8fmdbd7ud7,False,3113,0,success,0,0
pay_q8xcu6iz9tfh9n,merch_018,cust_011697,64.0,wallet,,,2026-09-03 11:59:16,AP,dev_sj0kq77zjimk,True,2878,0,success,0,0
pay_duzfdjadd9emxt,merch_040,cust_032113,19519.25,emi,State Bank of India,,2026-09-03 12:01:07,DL,dev_7aj9nsy6sd7v,True,5109,0,success,0,0
pay_o510439n816z6c,merch_059,cust_029313,920.0,upi,,,2026-09-03 12:01:15,MH,dev_czw723nukf4i,False,2664,0,success,0,0
pay_afy0qnlee9je3g,merch_005,cust_021830,756.41,card,HDFC Bank,IN,2026-09-03 12:05:36,BR,dev_pphlk22kgw95,False,5643,0,success,0,0
pay_6otk4idwvezd2s,merch_052,cust_003070,670.0,wallet,,,2026-09-03 12:09:19,DL,dev_e861hzoun1ls,False,2202,1,success,0,1
pay_ypjv7h0wt8atba,merch_048,cust_012776,4028.66,card,Bank of Baroda,AE,2026-09-03 12:13:24,DL,dev_psux83fz8wuk,False,1825,0,success,0,0
pay_2co9uuddyowqpi,merch_002,cust_007855,529.19,wallet,,,2026-09-03 12:21:51,DL,dev_c4kin42j6eo0,True,2167,0,success,0,0
pay_7r97dtzbf6ztju,merch_012,cust_007241,105.0,wallet,,,2026-09-03 12:22:12,DL,dev_hbgbu87ng1ns,False,908,0,success,0,0
pay_2dcm9d9y8970k0,merch_003,cust_008865,1735.06,netbanking,Axis Bank,,2026-09-03 12:23:18,KL,dev_n04uhkr0nkts,False,5677,0,success,0,0
pay_dmigwt8yog1how,merch_045,cust_023809,1818.99,upi,,,2026-09-03 12:24:04,DL,dev_wrndlvuc9bow,False,1662,0,success,0,0
pay_1er6xbopgp935o,merch_035,cust_012023,13924.71,netbanking,HDFC Bank,,2026-09-03 12:25:46,MP,dev_k7wwtodu5zb0,False,5592,1,success,0,1
pay_34751stjgeezz6,merch_028,cust_015656,575.0,card,HDFC Bank,IN,2026-09-03 12:26:45,HP,dev_t1ovr189d1n2,False,1419,0,success,0,0
pay_qn307yuh5gs5vx,merch_016,cust_013358,66.0,upi,,,2026-09-03 12:28:52,TN,dev_npsktluay5w3,False,4412,0,success,0,0
pay_imv8ecaaxjkq4y,merch_014,cust_013210,116.0,upi,,,2026-09-03 12:30:51,AP,dev_6jiy0xgsail8,False,4283,1,success,0,1
pay_uhtdrn37fc2f6x,merch_002,cust_008900,904.59,card,Kotak Mahindra Bank,IN,2026-09-03 12:31:20,TN,dev_d2xz6i4vhbm6,False,2030,0,success,0,0
pay_3yg6ia9x1rpkcm,merch_054,cust_015444,420.0,card,State Bank of India,IN,2026-09-03 12:31:40,MH,dev_oyfyijexr78p,False,4162,0,success,0,0
pay_o1gyzv7ziqpdqk,merch_020,cust_033683,83.0,upi,,,2026-09-03 12:32:44,UP,dev_ujl6gias5lt9,False,1587,1,success,0,1
pay_y7cgf1gaes7oe7,merch_005,cust_014051,568.64,card,IndusInd Bank,IN,2026-09-03 12:36:37,TG,dev_io2ykkn3va02,False,1466,0,success,0,0
pay_heo5q9faxgj208,merch_014,cust_002632,116.0,card,Axis Bank,IN,2026-09-03 12:38:59,HR,dev_mpkv0bskecq2,False,1213,0,success,0,0
pay_yyot1mlmrlbeo9,merch_003,cust_009312,903.21,upi,,,2026-09-03 12:42:51,GJ,dev_lev4s4ki97vx,False,5094,0,success,0,0
pay_53f0n66cb73xue,merch_028,cust_028519,575.0,upi,,,2026-09-03 12:44:09,KA,dev_ewt3r6tr08uz,False,841,1,success,0,1
pay_dh0s112s0w4e64,merch_050,cust_011857,3199.79,upi,,,2026-09-03 12:44:50,UP,dev_mneua74ummsd,True,1051,0,success,0,0
pay_ddmh8cx5rgd9go,merch_040,cust_034880,11755.99,netbanking,HDFC Bank,,2026-09-03 12:44:52,HR,dev_xyrjbtnq6gvz,False,14065,0,success,0,0
pay_6fchpcs38zt7hd,merch_014,cust_013363,465.0,upi,,,2026-09-03 12:46:02,AP,dev_2wej32fn9x5g,False,1426,0,success,0,0
pay_56hbmczhgc7l59,merch_049,cust_009949,3019.56,card,State Bank of India,GB,2026-09-03 12:46:26,RJ,dev_pgzs9l366xri,False,3556,1,success,0,1
pay_el1d1lgl4p4016,merch_007,cust_021255,2727.24,card,Axis Bank,IN,2026-09-03 12:47:26,HR,dev_o9n14v5cbxxn,False,2235,0,success,0,0
pay_dny6e5u37ya4mp,merch_021,cust_005378,221.0,upi,,,2026-09-03 12:47:55,DL,dev_ws6xnkikkn5r,False,1529,0,success,0,0
pay_3if0zukrhp930p,merch_005,cust_013214,625.39,wallet,,,2026-09-03 12:52:55,TN,dev_31ispu7bv0b9,True,1178,0,success,0,0
pay_bmzyg56kbv1c4j,merch_039,cust_011051,5980.4,emi,Axis Bank,,2026-09-03 12:53:15,CG,dev_pg1o11iykavp,False,9290,1,success,0,1
pay_kinl5f9847djpz,merch_034,cust_009888,18172.83,netbanking,Standard Chartered,,2026-09-03 12:54:40,DL,dev_rdrvba540drn,False,7601,0,success,0,0
pay_bll8jtyhre3jrp,merch_053,cust_024226,240.0,upi,,,2026-09-03 12:55:58,BR,dev_txurkrb6wku0,True,3679,0,success,0,0
pay_y15z0e3rari514,merch_037,cust_015560,3774.19,card,Punjab National Bank,IN,2026-09-03 12:57:24,DL,dev_lldq59p0e8el,False,1305,0,success,0,0
pay_jq6iywuyy3ssdv,merch_005,cust_014836,754.23,upi,,,2026-09-03 13:00:20,DL,dev_pglrw6wx6uls,False,3931,0,success,0,0
pay_qgxj47ykugf2vc,merch_003,cust_009986,1709.46,card,Axis Bank,IN,2026-09-03 13:02:30,MH,dev_dmeedrcn0b7o,False,2222,0,success,0,0
pay_oids5p625sksw5,merch_011,cust_004490,434.0,card,Bank of Baroda,IN,2026-09-03 13:03:22,MH,dev_bkw2ewluqqrg,False,2290,1,success,0,1
pay_q1h78dwszw5zf7,merch_034,cust_001873,5139.6,card,Canara Bank,IN,2026-09-03 13:07:05,HR,dev_ucrwec0irwjy,False,1489,0,success,0,0
pay_z71v7ceg0694sb,merch_033,cust_007642,2251.03,netbanking,HDFC Bank,,2026-09-03 13:16:02,MH,dev_m1jjr62zr66i,False,9609,0,success,0,0
pay_5bz03il5dd9t72,merch_059,cust_021467,560.0,upi,,,2026-09-03 13:16:12,MH,dev_44xumzgkff5w,False,593,0,success,0,0
pay_qk7jjb755zn5bl,merch_010,cust_008230,1036.17,upi,,,2026-09-03 13:16:43,DL,dev_bgcjqy904tyg,False,3034,0,success,0,0
pay_332v7s2on7l1rc,merch_040,cust_000045,15263.32,netbanking,ICICI Bank,,2026-09-03 13:16:52,TN,dev_h7tt3pay3967,False,5385,0,success,0,0
pay_6yuk5xwjqvr82j,merch_004,cust_003750,6019.81,card,Axis Bank,IN,2026-09-03 13:18:16,TG,dev_958k08hc8kox,False,2461,1,success,0,1
pay_k7p6pko12sg66v,merch_049,cust_003558,9191.48,netbanking,Axis Bank,,2026-09-03 13:18:32,KA,dev_0y0bzzmgluut,False,2618,0,success,0,0
pay_whscbl7jwqd5ns,merch_040,cust_005546,8452.03,netbanking,HDFC Bank,,2026-09-03 13:19:10,AP,dev_wsxzluiooct3,False,8924,0,success,0,0
pay_8s7pf6ovl8anvl,merch_003,cust_012355,695.98,card,HDFC Bank,IN,2026-09-03 13:20:36,GJ,dev_2zpx0wjczdkg,False,7039,0,success,0,0
pay_kkrbrl833lb40x,merch_010,cust_028964,856.46,netbanking,ICICI Bank,,2026-09-03 13:25:19,AP,dev_bwh2wvvbvoss,False,3708,1,success,0,1
pay_n8z2up9i63ay33,merch_030,cust_013648,586.0,card,HDFC Bank,IN,2026-09-03 13:26:12,HR,dev_pcx37bjw3rzb,False,7346,0,success,0,0
pay_2mo0dfo26ic0oz,merch_003,cust_005335,2116.49,card,ICICI Bank,IN,2026-09-03 13:27:19,KA,dev_gd7jyo55u9pg,True,4078,0,success,0,0
pay_aldh59ah87o566,merch_025,cust_031290,460.0,upi,,,2026-09-03 13:32:27,BR,dev_h6n01whn7j2u,False,1979,0,success,0,0
pay_pz0hi4yi9zmfm2,merch_025,cust_026673,207.0,upi,,,2026-09-03 13:39:58,AP,dev_36zs5gy81pty,False,1133,1,success,0,1
pay_4oebudp5fzno18,merch_010,cust_023875,1166.91,upi,,,2026-09-03 13:44:04,TG,dev_yaf19e8u0xm2,False,2336,0,success,0,0
pay_hh9sknld9ibct5,merch_034,cust_003230,14506.95,netbanking,HDFC Bank,,2026-09-03 13:45:02,KA,dev_50w8jmycrwxo,False,9642,0,success,0,0
pay_wna3cigmb5se8e,merch_009,cust_015187,788.52,upi,,,2026-09-03 13:49:52,TN,dev_2c76qto69qng,False,908,0,success,0,0
pay_tdrs4ni4iycdyx,merch_003,cust_002901,1099.18,upi,,,2026-09-03 13:52:40,UP,dev_uzltmled6ik9,False,3297,1,success,0,1
pay_egwwtqr6mecezt,merch_003,cust_013970,2765.09,card,ICICI Bank,IN,2026-09-03 13:53:00,KA,dev_r3fac60p8l54,False,2093,0,success,0,0
pay_3uzvtdw8ocr3je,merch_028,cust_027999,575.0,upi,,,2026-09-03 13:53:25,MH,dev_d6c82dy5ejb7,False,2939,0,success,0,0
pay_y0gjob7b7wq69w,merch_014,cust_008708,116.0,upi,,,2026-09-03 13:56:31,PB,dev_0spme98es5fk,True,1316,0,success,0,0
pay_d5mwo2pevnpo9e,merch_011,cust_026701,108.0,wallet,,,2026-09-03 14:00:40,DL,dev_khj5p14lnpon,False,1630,0,success,0,0
pay_khizmatrkkyjmm,merch_011,cust_002655,260.0,upi,,,2026-09-03 14:04:09,MH,dev_xxtii6keli3r,False,1531,0,success,0,0
pay_pv20zlt66ow7va,merch_005,cust_026206,641.67,upi,,,2026-09-03 14:05:44,KA,dev_zxo67prtt1za,False,2724,0,success,0,0
pay_hcg4q7ddqmm78o,merch_003,cust_027546,1705.12,card,Punjab National Bank,IN,2026-09-03 14:06:22,DL,dev_v4rc5jtwxli6,False,4952,0,success,0,0
pay_24a9hf55699un3,merch_030,cust_029706,586.0,upi,,,2026-09-03 14:07:06,MH,dev_czjvd4veg2nf,True,2056,1,success,0,1
pay_o5a76paxuhmc1n,merch_026,cust_003181,1130.0,upi,,,2026-09-03 14:11:03,MH,dev_91epmgtfhju7,False,2041,0,success,0,0
pay_cilhdumt0cwqzx,merch_041,cust_010007,5856.74,emi,IndusInd Bank,,2026-09-03 14:13:35,UP,dev_j5gtgp8riarr,False,4823,0,success,0,0
pay_9vuqox1vbt1vzt,merch_054,cust_010990,670.0,wallet,,,2026-09-03 14:14:17,KA,dev_yu7l07e9urww,False,1936,0,success,0,0
pay_hfoxnusrepcla3,merch_011,cust_030746,260.0,card,Axis Bank,IN,2026-09-03 14:15:07,WB,dev_m7xddsexifml,True,3316,0,success,0,0
pay_f76ybkyrjy2h0j,merch_054,cust_034843,1180.0,card,Punjab National Bank,IN,2026-09-03 14:15:32,UK,dev_7497y5gvbqil,False,7456,0,success,0,0
pay_xlwalihse8vba5,merch_025,cust_012923,207.0,card,HDFC Bank,IN,2026-09-03 14:17:16,DL,dev_mhmlbmdo0v0c,True,7794,0,success,0,0
pay_6mzb4fpdl5q3og,merch_048,cust_008841,837.99,netbanking,Bank of Baroda,,2026-09-03 14:17:41,DL,dev_9ddrwstbzdll,False,7229,0,success,0,0
pay_jz2ty5q9byx4lt,merch_055,cust_029438,750.0,upi,,,2026-09-03 14:18:13,TN,dev_jqjobq2gq6af,False,1963,0,success,0,0
pay_00phog046yog2p,merch_025,cust_024093,207.0,card,RBL Bank,AE,2026-09-03 14:18:48,DL,dev_vezd84e6ln21,False,1395,1,success,0,1
pay_05mq0x4jj6ar26,merch_024,cust_008409,223.0,card,Punjab National Bank,AE,2026-09-03 14:22:12,OD,dev_rbv77fupef9t,False,2849,1,success,0,1
pay_85xuxutd2hbyni,merch_015,cust_011678,96.0,card,State Bank of India,IN,2026-09-03 14:31:17,GJ,dev_kj5k1c3tz6ob,False,6425,0,success,0,0
pay_4fqes296hy6cao,merch_057,cust_031302,410.0,upi,,,2026-09-03 14:32:24,DL,dev_sfl7toc5pgpv,True,2949,0,success,0,0
pay_jjvf3yq86ukjzk,merch_028,cust_027497,258.0,upi,,,2026-09-03 14:34:30,MH,dev_sv0wau3r3k7w,True,1950,0,success,0,0
pay_79tkhybxmajinn,merch_005,cust_005897,321.73,wallet,,,2026-09-03 14:39:49,WB,dev_b359rxq0aqpn,False,3813,0,success,0,0
pay_cylk4d4m71klmx,merch_015,cust_010846,387.0,upi,,,2026-09-03 14:40:03,OD,dev_gllluk96vv11,False,1263,0,success,0,0
pay_chbj0ee2db3rt0,merch_005,cust_014528,2096.98,upi,,,2026-09-03 14:41:12,UP,dev_5v02zfdg9eco,False,2360,0,success,0,0
pay_x2ajzonrl0fpk0,merch_040,cust_033664,9277.79,netbanking,Kotak Mahindra Bank,,2026-09-03 14:41:43,MP,dev_88x19emc5uc4,True,2158,1,success,0,1
pay_r3qy5l2wbapifd,merch_046,cust_005208,5541.34,emi,Axis Bank,,2026-09-03 14:45:41,MH,dev_pst4my9vlu2r,False,6848,0,success,0,0
pay_krjcfx5kfddtcd,merch_007,cust_014462,2018.8,upi,,,2026-09-03 14:49:52,RJ,dev_2ny5r44l80eu,False,1614,0,success,0,0
pay_pkbbes99p1szmh,merch_045,cust_025525,1254.6,card,State Bank of India,IN,2026-09-03 14:51:18,MH,dev_1d8123quf1wf,False,4023,0,success,0,0
pay_po3qwsgf0aliyd,merch_041,cust_013540,11007.59,netbanking,ICICI Bank,,2026-09-03 14:51:25,PB,dev_qz6uf4hci73v,False,1569,0,success,0,0
pay_eyyizcsk2a1jnz,merch_030,cust_006028,586.0,card,HDFC Bank,IN,2026-09-03 14:52:09,MH,dev_a02nza5q7h4j,False,2029,0,success,0,0
pay_gyw0sbvk0ab04g,merch_015,cust_015818,96.0,upi,,,2026-09-03 14:52:37,AP,dev_rhqloo70d322,False,2104,0,success,0,0
pay_dubzwl2tqadi7u,merch_008,cust_009534,1927.86,upi,,,2026-09-03 14:54:10,TN,dev_obnao38e2qu2,True,2171,0,success,0,0
pay_vegf8a540umhae,merch_008,cust_028724,975.43,upi,,,2026-09-03 14:58:50,MH,dev_9y06d8qk7aik,False,1154,1,success,0,1
pay_q2omnntsnolinn,merch_017,cust_030794,376.0,upi,,,2026-09-03 15:01:59,MH,dev_kg021l2v5zm8,False,714,0,success,0,0
pay_0oo1u1mebdr20m,merch_040,cust_017073,6844.02,netbanking,ICICI Bank,,2026-09-03 15:05:19,KA,dev_hu7kxi8qc3hq,False,8532,0,success,0,0
pay_hjfitsqdu4rjyc,merch_020,cust_026060,83.0,netbanking,ICICI Bank,,2026-09-03 15:08:18,GJ,dev_bq77274hvztl,True,6363,1,success,0,1
pay_9xz7fp1uxjykeq,merch_003,cust_001426,2297.05,card,HDFC Bank,IN,2026-09-03 15:09:31,DL,dev_vywto5i6yibf,False,4574,1,success,0,1
pay_llhtglmcz5zvi4,merch_052,cust_017146,140.0,wallet,,,2026-09-03 15:15:13,KL,dev_0mng6007y360,True,1288,0,success,0,0
pay_z80efza7w4h9so,merch_020,cust_010296,1675.0,upi,,,2026-09-03 15:18:25,WB,dev_zqyig3h29909,False,1452,0,success,0,0
pay_dj07jwyijvrhie,merch_027,cust_030260,271.0,card,State Bank of India,IN,2026-09-03 15:23:59,MH,dev_ykwf9mhr5kz3,False,3361,1,success,0,1
pay_6z164lf9mqp5z8,merch_003,cust_028527,874.54,upi,,,2026-09-03 15:27:16,DL,dev_aqicm5ncxpqp,True,1812,0,success,0,0
pay_hwlllayc08r3iu,merch_005,cust_027329,1134.32,card,HDFC Bank,IN,2026-09-03 15:27:48,TN,dev_esdih6pzipca,False,3243,0,success,0,0
pay_7j49zvnqwgjq1o,merch_036,cust_023133,10148.64,netbanking,Union Bank of India,,2026-09-03 15:30:16,DL,dev_r5p30mg09xjj,False,4798,0,success,0,0
pay_a7oopcux9usdo9,merch_003,cust_023677,2694.18,card,Canara Bank,IN,2026-09-03 15:30:26,UP,dev_oj01qdmrj17w,False,5141,0,success,0,0
pay_w8yc3qjv1tj9po,merch_015,cust_006853,96.0,card,RBL Bank,IN,2026-09-03 15:33:05,UP,dev_colno1l51f8i,False,3302,0,success,0,0
pay_0wff7j42bwr618,merch_004,cust_001877,850.77,upi,,,2026-09-03 15:34:04,AS,dev_fsya2f090xi0,True,1771,0,success,0,0
pay_tkj0ethnf3bspx,merch_011,cust_034698,434.0,upi,,,2026-09-03 15:34:18,RJ,dev_vq9zyau7gdmm,False,3740,0,success,0,0
pay_n6h5y6v6pk7qpy,merch_016,cust_028374,159.0,upi,,,2026-09-03 15:39:50,AP,dev_tzirwjresd9d,False,1695,0,success,0,0
pay_fcxcu921vjjr57,merch_028,cust_015864,258.0,card,HSBC India,IN,2026-09-03 15:48:42,KA,dev_c5dz2exif62d,False,2261,1,success,0,1
pay_afk3opx4z7wz7f,merch_027,cust_009145,271.0,wallet,,,2026-09-03 15:51:44,TG,dev_hmt74bhykhy4,False,1870,0,success,0,0
pay_agbet3e1blosfp,merch_002,cust_032785,301.32,card,Yes Bank,IN,2026-09-03 15:55:45,DL,dev_ygl7zlyu0zzx,False,2108,1,success,0,1
pay_lymu7dvivd90n5,merch_015,cust_003547,96.0,card,HDFC Bank,IN,2026-09-03 15:58:27,UP,dev_opzsu2v0dvw7,False,4739,0,success,0,0
pay_wqkpdrkxr43qnx,merch_033,cust_023888,6364.33,netbanking,ICICI Bank,,2026-09-03 16:00:37,WB,dev_ng76xedmbzvf,False,2882,0,success,0,0
pay_3xcjw7dy2ghhfu,merch_003,cust_007051,3836.12,card,ICICI Bank,IN,2026-09-03 16:02:32,MH,dev_ax3j176ito5p,False,3039,0,success,0,0
pay_dnt33j13fcu4qv,merch_058,cust_010474,620.0,wallet,,,2026-09-03 16:03:10,UP,dev_z5h3ng3zzfsj,False,1685,2,success,0,2
pay_lbjck24pp3sr0h,merch_010,cust_010137,702.42,upi,,,2026-09-03 16:03:39,AP,dev_5gyu7vg5pr5w,False,2807,0,success,0,0
pay_77te5pp18t4o67,merch_040,cust_032131,15751.41,emi,HDFC Bank,,2026-09-03 16:06:37,KA,dev_rzj17zmr4wu9,False,6244,0,success,0,0
pay_hd1m0rjhr1je2w,merch_055,cust_022836,890.0,card,State Bank of India,IN,2026-09-03 16:11:31,BR,dev_drzo1k5556ls,True,1443,0,success,0,0
pay_a1it26zsjjvjvp,merch_005,cust_010655,240.77,upi,,,2026-09-03 16:11:35,HR,dev_iew1wsf9lgjx,False,1436,0,success,0,0
pay_0388oyafhuvymr,merch_052,cust_016397,1130.0,card,Kotak Mahindra Bank,IN,2026-09-03 16:14:19,TG,dev_c9v2hnehgy25,False,2402,0,success,0,0
pay_bu42ds9pajknsg,merch_005,cust_010051,361.58,card,Standard Chartered,IN,2026-09-03 16:15:43,MH,dev_kg2tnmhgtuqw,False,2088,0,success,0,0
pay_dqexowzgkjkbeu,merch_003,cust_030481,2512.75,upi,,,2026-09-03 16:16:27,MH,dev_f9r5m9byt5wb,False,2043,0,success,0,0
pay_4g3ukauk0oiwa1,merch_027,cust_001154,271.0,upi,,,2026-09-03 16:18:27,DL,dev_l7wab5gm18ri,True,1165,0,success,0,0
pay_cnwj9jfs65yqj4,merch_003,cust_033885,2045.68,card,HDFC Bank,IN,2026-09-03 16:20:03,MH,dev_qy9cch9b0e27,False,2195,0,success,0,0
pay_truaqi8sv2qiec,merch_055,cust_020783,750.0,card,HDFC Bank,HK,2026-09-03 16:22:34,UP,dev_x8p6lyllphxi,False,5351,0,success,0,0
pay_imrap9kamuxmaw,merch_001,cust_015205,1910.56,upi,,,2026-09-03 16:22:50,DL,dev_3piu7qpjuwe3,False,964,0,success,0,0
pay_l69u2627nmhm0m,merch_052,cust_014635,1310.0,card,IDFC First Bank,IN,2026-09-03 16:25:35,TN,dev_nge4y75k8cou,False,3093,0,success,0,0
pay_p9dtb4jlkei1wu,merch_005,cust_019101,199.38,wallet,,,2026-09-03 16:25:35,HR,dev_qu3vsfwpb950,False,4704,0,success,0,0
pay_mwthy0drmiczwp,merch_009,cust_007085,3021.09,upi,,,2026-09-03 16:26:23,RJ,dev_umg37sw1zbe2,False,1901,0,success,0,0
pay_thdu8719s9fa8m,merch_003,cust_024820,7581.42,card,ICICI Bank,IN,2026-09-03 16:27:55,MH,dev_b76qkh6exjtf,False,1351,0,success,0,0
pay_ithxcp7jjnrsxn,merch_021,cust_019155,493.0,upi,,,2026-09-03 16:28:04,DL,dev_qf298ewb12zk,False,1075,0,success,0,0
pay_cy4gcfk8ncfp4f,merch_005,cust_013878,623.86,card,HSBC India,IN,2026-09-03 16:28:22,MN,dev_tx8bxna6zl2s,False,4407,0,success,0,0
pay_gjnrczrc4qc93n,merch_030,cust_014551,586.0,card,HDFC Bank,IN,2026-09-03 16:35:32,DL,dev_py4q3fxzmdcx,False,2949,0,success,0,0
pay_89hqp7q8lve2g5,merch_044,cust_005375,5812.84,netbanking,HDFC Bank,,2026-09-03 16:38:05,DL,dev_5uv5bwoixbn4,False,5099,1,success,0,1
pay_88h9rin4onwp5n,merch_045,cust_013425,3212.01,card,Bank of Baroda,IN,2026-09-03 16:39:25,KA,dev_e7otzu6ggtta,True,3973,0,success,0,0
pay_7srexko9r95nnx,merch_030,cust_005597,263.0,card,Bank of Baroda,IN,2026-09-03 16:41:07,WB,dev_g1q3vva95xu3,False,2992,0,success,0,0
pay_n7gvchsug26a4u,merch_046,cust_013701,4211.25,card,Axis Bank,IN,2026-09-03 16:49:09,UP,dev_k980krtlrcb4,False,5607,1,success,0,1
pay_fbc99k2bg08qkx,merch_015,cust_022240,232.0,card,HDFC Bank,IN,2026-09-03 16:50:36,MH,dev_0tr7nut9zbdv,False,3257,1,success,0,1
pay_82r7lpegpdowr5,merch_002,cust_021729,2017.45,upi,,,2026-09-03 17:04:54,HR,dev_oi2x5izu1udx,True,4792,0,success,0,0
