payment_id,shipped_at,delivered_at,delivery_status,tracking_available,address_completeness_score,delivered_ts_missing,timestamps_untrusted
pay_igzygx9cmnpqgo,,,in_transit,False,1.0,0,0
pay_2qy7c0ueqk5pru,,,in_transit,True,0.94,0,0
pay_ojij275xh0pdun,,,in_transit,True,0.78,0,0
pay_ue92m03h7f6puy,,,in_transit,True,0.68,0,0
pay_9iy644cphz7zb1,,,in_transit,False,0.57,0,0
pay_cb7cza393qytto,,,in_transit,False,0.9,0,0
pay_h9qa785wj1afgm,,,in_transit,True,0.72,0,0
pay_3a7zq6lr4ied7c,,,in_transit,True,0.84,0,0
pay_ctkqzuqhc7z14k,,,in_transit,False,0.72,0,0
pay_yiekoiij0kubk7,,,in_transit,False,0.82,0,0
pay_ocf4r77w1j8mp7,,,in_transit,False,0.73,0,0
pay_00lufpv30aswto,,,in_transit,False,0.63,0,0
pay_nuge2oib9mrcwk,,,in_transit,False,0.72,0,0
pay_c1alolwlwi6930,,,in_transit,False,0.54,0,0
pay_qb37hjik6bs3vb,,,in_transit,False,0.65,0,0
pay_lpjbf14xlzd4el,,,in_transit,False,0.69,0,0
pay_2yzgf99y4dgdum,,,in_transit,True,0.75,0,0
pay_4spqiqjoupsel2,,,in_transit,True,0.76,0,0
pay_yupycpl9al29t6,,,in_transit,True,0.62,0,0
pay_t85a05iabccrz8,,,in_transit,False,0.5,0,0
pay_yd8ka8es6h8xwt,,,in_transit,True,1.0,0,0
pay_xquznbnsglbofc,,,in_transit,False,0.59,0,0
pay_s0s5lkjwll9jm7,,,in_transit,False,0.89,0,0
pay_suklc7yan7tty1,,,in_transit,False,0.99,0,0
pay_rgy1qz62gm6yed,,,in_transit,True,0.52,0,0
pay_34fxx1al5zd3p7,,,in_transit,True,0.82,0,0
pay_zq4mutl6iumnq0,,,in_transit,True,0.96,0,0
pay_mvh30lfnbos47m,,,in_transit,False,0.82,0,0
pay_a34jxy9lbhq4hx,,,in_transit,True,0.64,0,0
pay_2mnxp34ydvdcf0,,,in_transit,False,0.79,0,0
pay_nawdr679bjtny8,,,in_transit,False,0.74,0,0
pay_a8bnqwyqqjbd0g,,,in_transit,True,0.74,0,0
pay_g2p13397vyneye,,,in_transit,False,0.86,0,0
pay_h4v7un9mdteajx,,,in_transit,True,0.57,0,0
pay_7qzznqhf3eyoyq,,,in_transit,False,0.82,0,0
pay_7oj9eu18m2x6fn,,,in_transit,False,0.63,0,0
pay_436sq87vmuzj1p,,,in_transit,True,0.76,0,0
pay_cr7mrumtwx9dq2,,,in_transit,True,0.94,0,0
pay_j9uj39yi584wu4,,,in_transit,False,0.79,0,0
pay_qlb319jj9wp2dy,,,in_transit,False,0.88,0,0
pay_qluzocr0gb112h,,,in_transit,False,0.79,0,0
pay_9y2tptawoj6l03,,,in_transit,False,0.4,0,0
pay_ufdpkee3cr7o1i,,,in_transit,False,0.44,0,0
pay_yul9soguz00618,,,in_transit,False,0.61,0,0
pay_th9kwv88glqipj,,,in_transit,False,1.0,0,0
pay_jf9coilu1ieahl,,,in_transit,True,0.8,0,0
pay_gqlcfw4fyhy5h6,,,in_transit,False,0.75,0,0
pay_hpfhkuqwetkbxq,,,in_transit,True,0.68,0,0
pay_291dvctjfg5awj,,,in_transit,True,0.78,0,0
pay_phzg3olyd3sxx8,,,in_transit,False,0.65,0,0
pay_o8lszrdrej5xtw,,,in_transit,False,0.56,0,0
pay_oeguy070dub82w,,,in_transit,True,0.93,0,0
pay_hxi761rtmxqdql,,,in_transit,True,0.73,0,0
pay_hd39m27hausxde,,,in_transit,True,0.96,0,0
pay_yp8lxtvwuhqv55,,,in_transit,True,0.79,0,0
pay_4brwbagkspjyc5,,,in_transit,False,0.54,0,0
pay_4cv3sf0zhnlptp,,,in_transit,False,0.76,0,0
pay_8e5wyfaz0mg74a,,,in_transit,False,0.78,0,0
pay_qj18gv8mlkmyah,,,in_transit,False,0.63,0,0
pay_tveziw1jzjhi1y,,,in_transit,False,0.9,0,0
pay_dpbvjr4e6jus0p,,,in_transit,False,0.86,0,0
pay_bva1bpotm67ath,,,in_transit,False,0.85,0,0
pay_pj8728sh1zlmmu,,,in_transit,True,0.73,0,0
pay_z8hoyv9b1pn15a,,,in_transit,False,0.7,0,0
pay_1uq7n3nclvm9j7,,,in_transit,True,0.8,0,0
pay_q6lcg79hpjq5gc,,,in_transit,False,0.79,0,0
pay_46idsomlozh32a,,,in_transit,False,0.43,0,0
pay_lse6jday7vlfsy,,,in_transit,False,0.73,0,0
pay_y58kqbl0l8eqmm,,,in_transit,False,0.65,0,0
pay_bod0qe3nfaoi59,,,in_transit,False,0.81,0,0
pay_cgz4xmlrenkyo0,,,in_transit,False,0.7,0,0
pay_ytdgy6uyvjt00i,,,in_transit,False,0.73,0,0
pay_yg2mpf84o4yjcl,,,in_transit,True,0.9,0,0
pay_saoocyed8mx5cp,,,in_transit,True,0.95,0,0
pay_6ae2inhev3eboh,,,in_transit,False,0.48,0,0
pay_eu1z1d84v29hu1,,,in_transit,True,0.56,0,0
pay_qpibu3rxe8uwei,,,in_transit,False,0.64,0,0
pay_bpzzuf06tvpanf,,,in_transit,True,0.82,0,0
pay_2igbj3whp0otu5,,,in_transit,True,0.79,0,0
pay_u6l361bhjvd150,,,in_transit,False,0.41,0,0
pay_qg2408tus7x84x,,,in_transit,False,0.42,0,0
pay_fzvpr6vgyp6g4u,,,in_transit,True,0.51,0,0
pay_kx7jtoedqk0y1r,,,in_transit,True,0.91,0,0
pay_b8xhlv608okx2f,,,in_transit,False,0.77,0,0
pay_3r1juxzss5733n,,,in_transit,True,0.62,0,0
pay_90088kg44v5erj,,,in_transit,False,0.67,0,0
pay_huymxqmty2otdt,,,in_transit,True,0.76,0,0
pay_lspgfxmxb3r5h1,,,in_transit,False,0.67,0,0
pay_zflh72lciywgej,,,in_transit,True,0.72,0,0
pay_cndsfhgl47te0w,,,in_transit,False,0.72,0,0
pay_wt8xixaegotyb6,,,in_transit,True,0.8,0,0
pay_6ytqemhlk67z39,,,in_transit,False,0.94,0,0
pay_0b2an4kcutc9bb,,,in_transit,True,0.68,0,0
pay_ejook56g1ngeq9,,,in_transit,False,0.77,0,0
pay_yv8m1k7ajpf4mq,,,in_transit,False,0.88,0,0
pay_pvb2rp7w2qfrns,,,in_transit,False,0.5,0,0
pay_kbp7zp8uutm989,,,in_transit,True,0.62,0,0
pay_rhtnouvzvbd9ti,,,in_transit,True,0.87,0,0
pay_0xaeos71gmm1h1,,,in_transit,False,0.83,0,0
pay_yw4hcg1db4ntcz,,,in_transit,False,0.67,0,0
pay_1gyxr5rs15vycm,,,in_transit,False,0.83,0,0
pay_juddykgiba85uh,,,in_transit,True,0.89,0,0
pay_ibjeh4ikz7wn94,,,in_transit,False,0.44,0,0
pay_fydd1cg20otvgv,,,in_transit,True,0.54,0,0
pay_sw5nds1q1nz6h7,,,in_transit,True,0.85,0,0
pay_pzdz1nkbzo69qy,,,in_transit,True,0.54,0,0
pay_jx4dee1iav5kbb,,,in_transit,False,0.56,0,0
pay_33dlva1kwc1ep5,,,in_transit,True,0.65,0,0
pay_3w58f9bi9bqcl0,,,in_transit,False,0.82,0,0
pay_vzljjklnsxg1un,,,in_transit,True,0.78,0,0
pay_uvutof0vp796uz,,,in_transit,False,0.89,0,0
pay_b3rfph6b6rq1ep,,,in_transit,False,0.94,0,0
pay_rf1g36lb2gslhu,,,in_transit,False,0.58,0,0
pay_gccxr0gz2cd01v,,,in_transit,True,0.61,0,0
pay_o1bem96zaq4c3j,,,in_transit,False,1.0,0,0
pay_6qebwkdxcl30os,,,in_transit,False,0.58,0,0
pay_h2oe61kyfz7vry,,,in_transit,False,0.73,0,0
pay_634p2h6mmgf3lp,,,in_transit,False,0.71,0,0
pay_itefn3hrn646jv,,,in_transit,False,0.71,0,0
pay_pocv68quirk5ld,,,in_transit,False,0.73,0,0
pay_rt8877wca5t6ud,,,in_transit,False,0.99,0,0
pay_rdmznbmm20kc3e,,,in_transit,False,0.91,0,0
pay_zzqhid6spo4tmr,,,in_transit,True,0.98,0,0
pay_mjy6szaclvf4ke,,,in_transit,True,0.37,0,0
pay_h1qf74bm73v29n,,,in_transit,False,0.76,0,0
pay_gnxtgzvdk3c7ry,,,in_transit,True,0.76,0,0
pay_cwwvixzso4qjm2,,,in_transit,False,0.54,0,0
pay_ogqcq5m1naz03c,,,in_transit,False,0.85,0,0
pay_mkbqfvcnvr3jmo,,,in_transit,False,0.79,0,0
pay_per50sipppo36b,,,in_transit,False,0.71,0,0
pay_cu3j8y6xe9ihg9,,,in_transit,False,0.8,0,0
pay_xkq87p38i0ctv8,,,in_transit,True,0.81,0,0
pay_j3sm7tkjgepg8b,,,in_transit,False,0.91,0,0
pay_w6m24kncb6fzyk,,,in_transit,True,0.85,0,0
pay_xspab3o48zazrl,,,in_transit,False,0.89,0,0
pay_gtf350lt082o8f,,,in_transit,True,0.95,0,0
pay_j5sax8p7w86v7e,,,in_transit,True,0.8,0,0
pay_48c062q0uzs17i,,,in_transit,False,0.63,0,0
pay_8da6zxoe259ehx,,,in_transit,False,0.72,0,0
pay_xa5aw6z5dv5zhz,,,in_transit,True,0.69,0,0
pay_qqgliit5p1rqmm,,,in_transit,True,0.82,0,0
pay_66187t17agh2n8,,,in_transit,True,0.81,0,0
pay_nnaeo5rbtukhz7,,,in_transit,True,0.9,0,0
pay_gisw68gsx2s9l1,,,in_transit,True,0.77,0,0
pay_bh7d18scehgohv,,,in_transit,False,0.98,0,0
pay_btz5hx8oi5y8an,,,in_transit,False,0.97,0,0
pay_goebk4nhr3b111,,,in_transit,True,0.82,0,0
pay_bf2egk5nmoh1td,,,in_transit,True,0.87,0,0
pay_matfjuus009w6u,,,in_transit,False,0.92,0,0
pay_x1vonggwwkxc1m,,,in_transit,False,0.8,0,0
pay_lb6khyq85b5zjc,,,in_transit,True,0.74,0,0
pay_yxeubqdozctmn8,,,in_transit,False,0.82,0,0
pay_62gyr3z7exem4b,,,in_transit,True,0.96,0,0
pay_jmqg35rp3r5fqr,,,in_transit,False,0.6,0,0
pay_hehu2lpbo78otj,,,in_transit,False,0.61,0,0
pay_vxq4nyjjynw317,,,in_transit,False,0.57,0,0
pay_v3tnqz9f9r2y31,,,in_transit,True,0.7,0,0
pay_yylzugeak214hr,,,in_transit,False,0.78,0,0
pay_ngez9g3ecgdxlu,,,in_transit,False,0.83,0,0
pay_sjlpgp0hhqaj11,,,in_transit,True,0.59,0,0
pay_zk28bfvqeipgny,,,in_transit,True,0.65,0,0
pay_4eq06wtmgys8lj,,,in_transit,False,0.82,0,0
pay_zxkd65s9d3xmih,,,in_transit,False,0.67,0,0
pay_egslwddq8q2ey2,,,in_transit,True,0.96,0,0
pay_us2lwgp8dyp2yx,,,in_transit,True,0.82,0,0
pay_piidmyo8u1htw9,,,in_transit,False,0.73,0,0
pay_brupd6ftoif25k,,,in_transit,False,0.46,0,0
pay_yujieqolxurmhh,,,in_transit,True,0.87,0,0
pay_60ahbc8lv7hd7p,,,in_transit,True,0.64,0,0
pay_65xpez8c066673,,,in_transit,False,0.86,0,0
pay_7wtss1rpn346vp,,,in_transit,False,0.42,0,0
pay_dj3bplslm5ds8v,,,in_transit,False,0.93,0,0
pay_wt4pg4n4ml9m63,,,in_transit,True,0.56,0,0
pay_8n5s27dr42kbyb,,,in_transit,False,0.86,0,0
pay_66931ei7veqp02,,,in_transit,False,0.75,0,0
pay_x06bkd5qgwfo3v,,,in_transit,True,0.68,0,0
pay_0npjweniqfrezj,,,in_transit,False,0.5,0,0
pay_yme0db4b8y9f4f,,,in_transit,True,0.81,0,0
pay_j9ebwbv82yzl70,,,in_transit,True,0.85,0,0
pay_s9vq8nsn8fy3ny,,,in_transit,False,0.55,0,0
pay_3dc5t34srtyvtk,,,in_transit,True,0.94,0,0
pay_x2avt26r50g6ud,,,in_transit,True,0.66,0,0
pay_ipw4ti3zx9r89a,,,in_transit,True,0.74,0,0
pay_0jt6fddxsxnb5v,,,in_transit,True,0.8,0,0
pay_0rll8ls65qijs2,,,in_transit,False,0.8,0,0
pay_niap0lni1ckymy,,,in_transit,True,0.74,0,0
pay_5s6bd2qyaarzkn,,,in_transit,True,0.77,0,0
pay_9wvf1hv11s7cu1,,,in_transit,True,0.95,0,0
pay_7erwf25ttbgfjl,,,in_transit,True,0.34,0,0
pay_aaauzxywzewzti,,,in_transit,False,0.63,0,0
pay_6fadf1n3yvhgk7,,,in_transit,True,0.99,0,0
pay_djcbwsjopq8g8j,,,in_transit,False,0.87,0,0
pay_uuwrdt44l3hyki,,,in_transit,False,0.93,0,0
pay_85bwx1oalucctk,,,in_transit,True,0.85,0,0
pay_uc6z7vdcc3z7pj,,,in_transit,True,0.76,0,0
pay_6gof42e17z8zgb,,,in_transit,False,0.66,0,0
pay_mo5evu0fzcn3w3,,,in_transit,True,0.69,0,0
pay_6ocraw7zapakrl,,,in_transit,False,0.78,0,0
pay_d9b7a0ambesn0k,,,in_transit,False,0.71,0,0
pay_92y4xm1leap1bg,,,in_transit,False,1.0,0,0
pay_c2ynpteq9op1oc,,,in_transit,False,0.74,0,0
pay_bm87038mv38076,,,in_transit,False,0.87,0,0
pay_ws9l6r0263tjer,,,in_transit,False,0.83,0,0
pay_54zenmczwh7a9o,,,in_transit,True,0.76,0,0
pay_qmtkuxijr78i3f,,,in_transit,True,0.59,0,0
pay_8beshii1hejgx2,,,in_transit,False,0.95,0,0
pay_nb0q36crj8vwrd,,,in_transit,True,0.84,0,0
pay_v4sum1egv84lsy,,,in_transit,False,0.84,0,0
pay_t868vjoj879pjm,,,in_transit,False,0.86,0,0
pay_zoxblwl48t20gj,,,in_transit,True,0.92,0,0
pay_vvelsrt4k4wy1r,,,in_transit,True,0.51,0,0
pay_vp5sh2kkxhjg8r,,,in_transit,True,0.7,0,0
pay_py7vqcb0tdb1n1,,,in_transit,True,0.7,0,0
pay_pn4cnceg6lfux1,,,in_transit,False,0.74,0,0
pay_y3c26yvh28r7cc,,,in_transit,False,0.69,0,0
pay_pbx7nc1030ma8q,,,in_transit,False,0.75,0,0
pay_lb2g1qm1dkcsnv,,,in_transit,False,0.58,0,0
pay_dzx2i9oby1kfv9,,,in_transit,False,0.65,0,0
pay_vxhpnk08lt33op,,,in_transit,True,0.65,0,0
pay_q6n2vmewbra105,,,in_transit,False,0.8,0,0
pay_e3cqj3r5r6mztp,,,in_transit,False,0.58,0,0
pay_gpiby1oz57e7tv,,,in_transit,False,0.85,0,0
pay_1k73s3bi7hkqv1,,,in_transit,False,0.5,0,0
pay_rpi4po7lee4nbx,,,in_transit,True,0.77,0,0
pay_f0qerbfkqfiw21,,,in_transit,False,0.84,0,0
pay_qhqgzcfdkwrs9f,,,in_transit,True,0.66,0,0
pay_konrrpzwn8scum,,,in_transit,True,0.82,0,0
pay_0atu8hez0sh3yr,,,in_transit,True,0.72,0,0
pay_k4rfl7j7zqonam,,,in_transit,False,0.77,0,0
pay_u0bwt26u6ii80w,,,in_transit,False,0.75,0,0
pay_iqqaiu02sdaujw,,,in_transit,False,0.77,0,0
pay_yhfaz6gn0sl7l1,,,in_transit,True,0.76,0,0
pay_5k2etp3a8h7695,,,in_transit,True,0.91,0,0
pay_p77ijwf3owyqyb,,,in_transit,True,0.93,0,0
pay_15dbqn66qe6j7r,,,in_transit,True,0.67,0,0
pay_pik1j8ywbkfdnh,,,in_transit,False,0.83,0,0
pay_0zl8i14avromn8,,,in_transit,False,1.0,0,0
pay_rh4uc76x76muqh,,,in_transit,False,0.4,0,0
pay_9nt54gaun5oh1v,,,in_transit,False,0.78,0,0
pay_kzh2hwn2wldyrl,,,in_transit,True,0.86,0,0
pay_5jf8biyohua5e5,,,in_transit,False,0.94,0,0
pay_t6hdy9ms282lsf,,,in_transit,True,0.9,0,0
pay_fe3fmk5w8xdxsd,,,in_transit,False,0.6,0,0
pay_6rmgmsvikoy6i7,,,in_transit,False,0.89,0,0
pay_r1kwgjq5lmkwyt,,,in_transit,True,0.6,0,0
pay_clyml0dka4m3s9,,,in_transit,False,0.66,0,0
pay_gii2kh35zan4cy,,,in_transit,True,0.78,0,0
pay_gcs6jrecda3amy,,,in_transit,True,0.88,0,0
pay_ea79dkej6dljmw,,,in_transit,False,0.69,0,0
pay_9imqibzis4dxvi,,,in_transit,False,0.67,0,0
pay_cw6eidt0k1ok3e,,,in_transit,True,0.88,0,0
pay_wmfu0jqn7mdlh1,,,in_transit,True,0.83,0,0
pay_b55uq2ygazsoj7,,,in_transit,True,0.71,0,0
pay_whjd1uv15zwgq4,,,in_transit,False,0.86,0,0
pay_flqljopjcpnhxg,,,in_transit,False,0.94,0,0
pay_h962k8h79un7qn,,,in_transit,False,0.96,0,0
pay_1a4q7irtauoao2,,,in_transit,True,0.7,0,0
pay_g5ke73c54zqwfg,,,in_transit,True,0.54,0,0
pay_jredtyfj3uu9qs,,,in_transit,False,0.64,0,0
pay_aghu77yj903ss5,,,in_transit,False,0.68,0,0
pay_1jbvbn8apx6epi,,,in_transit,True,0.87,0,0
pay_y73g8juhmwhgxp,,,in_transit,True,0.69,0,0
pay_c99ej5mu0l5f5k,,,in_transit,True,0.83,0,0
pay_ziwpicat1spj5l,,,in_transit,False,0.64,0,0
pay_oiigi546yadcik,,,in_transit,True,0.61,0,0
pay_yv285qfv713as4,,,in_transit,False,0.62,0,0
pay_xvf9v02w2vazyw,,,in_transit,False,0.59,0,0
pay_167za1op13iah9,,,in_transit,False,0.93,0,0
pay_pnrmtxloxmtqqk,,,in_transit,True,0.72,0,0
pay_faeokawfy0s2ki,,,in_transit,True,0.4,0,0
pay_5k9ulwanxxdbev,,,in_transit,True,0.93,0,0
pay_b0j9bgxqznla0r,,,in_transit,False,0.63,0,0
pay_om3iemxhicgh69,,,in_transit,True,0.79,0,0
pay_iw7l1bcpry8mj6,,,in_transit,False,0.94,0,0
pay_m34t4b89f3iqgn,,,in_transit,False,0.86,0,0
pay_dv826m06f4pcgf,,,in_transit,True,0.81,0,0
pay_l0a33h5vc3dn92,,,in_transit,False,0.86,0,0
pay_surn300480gqdz,,,in_transit,False,0.52,0,0
pay_2ih2mmn1k2fr1v,,,in_transit,True,0.71,0,0
pay_xqa05lcxyk1sz0,,,in_transit,False,0.87,0,0
pay_jorxgnj8wtl5l5,,,in_transit,True,0.8,0,0
pay_2906pg24qpiuxi,,,in_transit,True,0.76,0,0
pay_k21h7ic193kkc7,,,in_transit,True,0.81,0,0
pay_dxahhvhxzku2j4,,,in_transit,False,0.76,0,0
pay_4p9roi9fb08usj,,,in_transit,True,0.73,0,0
pay_xp24svttbldimx,,,in_transit,False,0.78,0,0
pay_79dmzx2hidrzql,,,in_transit,False,0.72,0,0
pay_kxydgvv0pkec64,,,in_transit,False,0.84,0,0
pay_a1h5h0ezdqwnkn,,,in_transit,True,0.62,0,0
pay_oglfwtn1gzeuve,,,in_transit,False,0.6,0,0
pay_s4kyjbvgl9fmfn,,,in_transit,False,0.77,0,0
pay_nwwmw0ew5fih64,,,in_transit,True,0.79,0,0
pay_phulfdqivnh2x7,,,in_transit,False,0.82,0,0
pay_34u7j3wq8stv64,,,in_transit,True,0.87,0,0
pay_zgfo4k8gyi88n8,,,in_transit,False,0.47,0,0
pay_aoanw4mt53zshy,,,in_transit,False,0.72,0,0
pay_g9ppoq5evomktd,,,in_transit,False,0.93,0,0
pay_ixd23ag84a0ukl,,,in_transit,False,0.56,0,0
pay_2zady6roogv399,,,in_transit,True,0.85,0,0
pay_liz1mn8vapnvcj,,,in_transit,True,0.58,0,0
pay_bcs2napzosqipg,,,in_transit,True,0.87,0,0
pay_m9mm7d86etgfin,,,in_transit,True,0.92,0,0
pay_sm8rdgtatwwb3y,,,in_transit,False,0.73,0,0
pay_9tbnjk6ybz6lig,,,in_transit,True,0.71,0,0
pay_hdk0trrrhlij1v,,,in_transit,True,0.5,0,0
pay_fi4tfh1jppqgs3,,,in_transit,False,0.87,0,0
pay_vvb7vfsinj4nfx,,,in_transit,False,0.93,0,0
pay_vsso2mvyraxeav,,,in_transit,False,0.54,0,0
pay_bi0q32yesucfnt,,,in_transit,False,0.67,0,0
pay_vdjhmrq3ld99md,,,in_transit,True,0.33,0,0
pay_hhtr3zp053ior1,,,in_transit,False,0.79,0,0
pay_zcw5wnjqkqas38,,,in_transit,True,0.81,0,0
pay_peoo9obkm0pxaz,,,in_transit,False,0.81,0,0
pay_sl642ahzexawp6,,,in_transit,False,0.64,0,0
pay_4eoxtuhp9lhoqd,,,in_transit,False,0.62,0,0
pay_vvnqtskhjupokw,,,in_transit,True,0.62,0,0
pay_7ifaymnatgq1wd,,,in_transit,True,0.89,0,0
pay_9gcxhgswi79sl7,,,in_transit,False,0.52,0,0
pay_1lkqlkk3mbt0ly,,,in_transit,True,0.69,0,0
pay_v2wkqwjkub395f,,,in_transit,False,0.85,0,0
pay_xmz7d9f208swb2,,,in_transit,True,0.82,0,0
pay_mfk1ot5f7w4ain,,,in_transit,True,0.78,0,0
pay_24st20mvtybu40,,,in_transit,False,0.67,0,0
pay_t2jophfx6ql3lj,,,in_transit,True,0.83,0,0
pay_1tnfx9onog5oj1,,,in_transit,False,0.79,0,0
pay_97dru80o1e9qd6,,,in_transit,True,0.88,0,0
pay_k5t4zr95m6ygbc,,,in_transit,True,0.88,0,0
pay_pmlqzlax2z9bu9,,,in_transit,False,0.66,0,0
pay_voqgokj1hlor7x,,,in_transit,False,0.79,0,0
pay_deopbydkythbfb,,,in_transit,True,0.9,0,0
pay_csm86n26m629o1,,,in_transit,False,0.7,0,0
pay_030yh7ksiw9peh,,,in_transit,False,0.86,0,0
pay_16tv2xgk938wju,,,in_transit,True,0.74,0,0
pay_ox0mz2caly013z,,,in_transit,True,0.77,0,0
pay_0rh4y7z00osw32,,,in_transit,True,0.9,0,0
pay_josheh2xqogrqg,,,in_transit,False,0.67,0,0
pay_70bhbflncqnm99,,,in_transit,False,0.96,0,0
pay_0lvfc4taja8toi,,,in_transit,False,0.72,0,0
pay_ertixqh4it93gn,,,in_transit,True,0.76,0,0
pay_xrtenn9p65j9zc,,,in_transit,True,0.94,0,0
pay_2zs197wc85ibkf,,,in_transit,True,0.98,0,0
pay_251ipnxf62v67m,,,in_transit,True,0.75,0,0
pay_gsxy8tcs30qto2,,,in_transit,False,0.85,0,0
pay_camboy7e36q35l,,,in_transit,False,0.93,0,0
pay_ru2st7u966qway,,,in_transit,False,0.78,0,0
pay_u8sntc2jgq1f1d,,,in_transit,True,0.67,0,0
pay_wnv0e5yrll9mq7,,,in_transit,False,0.7,0,0
pay_3myz67s2y5ygbt,,,in_transit,False,0.96,0,0
pay_ngszmthnv1lf6k,,,in_transit,False,0.81,0,0
pay_x7au3cgksufajm,,,in_transit,False,0.75,0,0
pay_u1d0lz33dlk73s,,,in_transit,False,0.77,0,0
pay_bx1sjluwm1p7zj,,,in_transit,False,0.86,0,0
pay_aebrde73wgrfqc,,,in_transit,True,0.79,0,0
pay_ukf6zg1fzji1j4,,,in_transit,False,0.8,0,0
pay_roeti5fymrhjnx,,,in_transit,False,0.7,0,0
pay_zb9m867nvtqgcj,,,in_transit,False,0.88,0,0
pay_269varmdhn677f,,,in_transit,True,0.86,0,0
pay_9qm4tgdjeia09r,,,in_transit,False,0.9,0,0
pay_odctihwkzij3dq,,,in_transit,True,0.56,0,0
pay_j1fn1h51dae93m,,,in_transit,False,0.82,0,0
pay_h75389l08ddimt,,,in_transit,True,0.83,0,0
pay_qylnqa94r40p5j,,,in_transit,False,0.53,0,0
pay_vkh1gy9zbisqwn,,,in_transit,False,1.0,0,0
pay_nf4z2resr6tzmi,,,in_transit,False,0.56,0,0
pay_lr2c2srb4pjnvh,,,in_transit,True,0.74,0,0
pay_n1tdu8d5v6ci1y,,,in_transit,True,0.6,0,0
pay_llnqer1lve8a76,,,in_transit,True,0.59,0,0
pay_gfpafy3zvbmuec,,,in_transit,False,0.93,0,0
pay_va426sw5qqv1rk,,,in_transit,True,0.74,0,0
pay_d9rxmv2a5hmson,,,in_transit,False,0.82,0,0
pay_x0noe4n502tj13,,,in_transit,False,0.51,0,0
pay_4ljd59088zhkij,,,in_transit,False,0.91,0,0
pay_2badn4fyxkkn77,,,in_transit,False,0.63,0,0
pay_azeeiozq1vnzq8,,,in_transit,True,0.84,0,0
pay_e9x970ckpjkhz6,,,in_transit,False,0.66,0,0
pay_p44ddd4t4s6pz6,,,in_transit,True,0.21,0,0
pay_pwgsp1aniao9pd,,,in_transit,False,0.74,0,0
pay_tim530iffa7sh3,,,in_transit,False,0.56,0,0
pay_hxvdyc6n7yqlk0,,,in_transit,True,0.67,0,0
pay_s2lms9z6vrwevu,,,in_transit,False,0.86,0,0
pay_9pg2cueokmx2qj,,,in_transit,False,0.88,0,0
pay_q5iirmgoeo2j7x,,,in_transit,False,0.79,0,0
pay_6cqbtd1ggnh7jd,,,in_transit,True,0.66,0,0
pay_x546rp8jak0vmi,,,in_transit,False,0.77,0,0
pay_bv750nwn8f0axh,,,in_transit,False,0.82,0,0
pay_8inzfzo7i034x6,,,in_transit,False,0.77,0,0
pay_am5g9qerhbqp5k,,,in_transit,True,0.79,0,0
pay_rg4hawbnrf08en,,,in_transit,True,0.75,0,0
pay_zslyps8a0t4hoi,,,in_transit,False,0.49,0,0
pay_e43gtl8xclrorq,,,in_transit,True,0.53,0,0
pay_my4i4ijzas4azx,,,in_transit,True,0.68,0,0
pay_7vzsvxangtt5fc,,,in_transit,True,0.9,0,0
pay_5hvtpow20xob35,,,in_transit,True,0.45,0,0
pay_5y5vwefq59mcct,,,in_transit,True,0.79,0,0
pay_upyz0q6gocq230,,,in_transit,False,0.87,0,0
pay_xs9ikkfy6yw29q,,,in_transit,False,0.96,0,0
pay_6v6k2k8g6x9ak1,,,in_transit,True,0.58,0,0
pay_kuh8pk99jspqa8,,,in_transit,False,0.7,0,0
pay_9wh57niy1jp642,,,in_transit,False,0.72,0,0
pay_u0q7glffhgi5h7,,,in_transit,False,0.6,0,0
pay_bk3kox6pgeetmo,,,in_transit,False,0.84,0,0
pay_msf7d072ejv93r,,,in_transit,False,0.9,0,0
pay_6tld7mkpbrgynv,,,in_transit,True,0.5,0,0
pay_7kow8pel1ckeg2,,,in_transit,False,0.65,0,0
pay_5vp8twgfqz8iul,,,in_transit,True,0.61,0,0
pay_m8miu8tf5d85mz,,,in_transit,True,0.89,0,0
pay_xebl4jjup863ri,,,in_transit,False,0.52,0,0
pay_9ndmywu8aaglrn,,,in_transit,False,0.77,0,0
pay_vx689orogocxre,,,in_transit,True,0.61,0,0
pay_ol2m8ew0ubr9p8,,,in_transit,True,0.61,0,0
pay_6a08w9n74o0ibl,,,in_transit,True,0.62,0,0
pay_3tgnn9d6nchryl,,,in_transit,False,0.7,0,0
pay_zta0ls2drgi7fd,,,in_transit,False,0.76,0,0
pay_6n1539or95d3je,,,in_transit,True,0.91,0,0
pay_97rcsd8jnt0ydl,,,in_transit,True,0.69,0,0
pay_ierfntfdnibrt1,,,in_transit,False,0.8,0,0
pay_z51tl7uf7n9j0d,,,in_transit,True,0.86,0,0
pay_x2k31n6lokjx70,,,in_transit,True,0.85,0,0
pay_gpc0cl44fu3ifa,,,in_transit,True,0.77,0,0
pay_7a3ps5bomrrgtl,,,in_transit,False,0.9,0,0
pay_3x5psqdb57nuk2,,,in_transit,True,0.92,0,0
pay_ec0japqgxrn3nb,,,in_transit,True,0.86,0,0
pay_qgkir1xvxcew51,,,in_transit,True,1.0,0,0
pay_0m5senvp7tk51j,,,in_transit,True,0.82,0,0
pay_ww7ows9d3w2vuk,,,in_transit,False,0.76,0,0
pay_uva41rxmjjcs04,,,in_transit,False,0.59,0,0
pay_2j8pwmvewzbg6s,,,in_transit,True,0.86,0,0
