payment_id,created_at,amount,log_amount,amount_vs_merchant_avg_ratio,hour_of_day,day_of_week,is_night_txn,retry_count,checkout_latency_ms,is_foreign_bin,is_first_txn_for_device,account_age_implausible,account_age_days_at_txn,refund_window_days,delivery_sla_days_filled,is_physical_goods,phone_verified,method,merchant_category,email_domain_type,txns_last_24h,txns_last_7d,distinct_devices_30d,amount_vs_own_avg,has_prior_history,ip_state_changed_from_prev_txn,prior_disputes_before_this_txn,merchant_dispute_rate_trailing_90d,is_disputed
pay_tugo5rdh2fgxeu,2026-06-07 18:10:13,1693.03,7.434865584618351,0.7725298192138861,18,6,0,0,2235,0,0,0,426,14,5,1,0,upi,d2c,personal,0.0,0.0,1.0,3.4341379310344826,1,1,0,0.009523809523809525,0
pay_qs7p81ia16n35i,2026-06-07 18:10:44,5285.62,8.572934379243433,1.073411952974434,18,6,0,1,8136,0,0,0,305,14,0,0,1,emi,edtech,personal,0.0,0.0,1.0,0.7005284161167579,1,1,0,0.0078003120124804995,0
pay_esd32hjuieynjd,2026-06-07 18:11:37,580.0,6.364750756851911,0.9610923311460198,18,6,0,0,2356,0,1,0,21,5,3,1,0,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.004878048780487805,0
pay_goa5wkdievzjrq,2026-06-07 18:11:54,2256.71,7.72210630422056,1.03695756060801,18,6,0,0,1628,0,0,0,191,15,7,1,1,upi,d2c,personal,0.0,0.0,1.0,1.721404761359909,1,1,0,0.009896324222431668,0
pay_miqfte59ii3ibt,2026-06-07 18:14:02,650.0,6.478509642208569,0.6982040044685056,18,6,0,1,2322,0,1,0,1468,1,2,1,1,card,ticketing,personal,0.0,1.0,1.0,4.276315789473684,1,1,0,0.011861313868613138,0
pay_vbk83opfgi19nk,2026-06-07 18:15:54,720.0,6.580639137284949,1.111231151513281,18,6,0,0,2745,0,0,0,249,7,3,1,1,upi,ticketing,corporate,0.0,0.0,0.0,1.0,1,1,0,0.004555808656036446,0
pay_yk4gdg96l21c69,2026-06-07 18:19:48,266.0,5.58724865840025,1.0235887174356408,18,6,0,0,1783,0,1,0,289,2,0,0,1,upi,gaming,personal,1.0,1.0,1.0,0.1047264709935235,1,1,0,0.0034387895460797797,0
pay_limrf7mxjgweqt,2026-06-07 18:21:08,1853.72,7.525489020252208,2.0877576303637797,18,6,0,0,2309,0,0,0,918,30,5,1,0,upi,d2c,personal,0.0,0.0,1.0,1.8353663366336634,1,1,0,0.00470286447199658,0
pay_08oo37pumexim3,2026-06-07 18:21:55,2109.09,7.654485879588891,2.3753688478432258,18,6,0,0,1039,0,0,0,645,30,5,1,0,upi,d2c,disposable,0.0,0.0,1.0,0.05396947899028924,1,1,0,0.00470286447199658,0
pay_de0fnsa4f1r546,2026-06-07 18:25:57,1628.55,7.396059182065839,1.2679461227032076,18,6,0,0,1436,0,0,0,1800,15,7,1,1,upi,d2c,personal,0.0,0.0,1.0,2.7790955631399314,1,1,0,0.0037735849056603774,0
pay_on6awwkxiuhvrv,2026-06-07 18:27:30,7323.94,8.899040242725441,4.584798177083333,18,6,0,0,1163,0,0,0,257,21,3,1,1,upi,d2c,corporate,0.0,0.0,1.0,110.96878787878788,1,1,0,0.006535947712418301,0
pay_9yivkpclqcll3v,2026-06-07 18:29:37,420.0,6.042632833682381,0.6959634122091867,18,6,0,0,2120,0,0,0,1049,5,3,1,0,upi,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.004878048780487805,0
pay_vuas336djx41ng,2026-06-07 18:31:06,21351.96,9.968945650733083,2.328308211358266,18,6,0,0,9413,0,1,0,2007,7,7,1,1,emi,travel,personal,0.0,0.0,0.0,1.0,1,1,0,0.014957264957264958,0
pay_zhc65kdvre66ax,2026-06-07 18:33:18,4799.59,8.476494106009014,1.3521762036100553,18,6,0,0,5510,0,1,0,296,15,0,0,1,netbanking,edtech,corporate,0.0,0.0,0.0,1.0,1,0,0,0.008130081300813009,0
pay_tp0wkqo721fu9y,2026-06-07 18:34:17,675.27,6.516592404584731,0.7605248338776889,18,6,0,0,1158,0,0,0,181,30,5,1,0,upi,d2c,disposable,0.0,0.0,0.0,1.0,1,1,0,0.00470286447199658,0
pay_vbmskpp925y0ap,2026-06-07 18:34:42,200.0,5.303304908059076,0.5645571049511658,18,6,0,1,2508,0,0,0,315,3,0,0,1,card,gaming,corporate,0.0,0.0,0.0,1.0,1,1,0,0.0032599837000814994,0
pay_n7ht5k4ae9781m,2026-06-07 18:39:43,3278.87,8.095559066446395,1.5066397706177512,18,6,0,0,1823,0,0,0,450,15,7,1,0,upi,d2c,disposable,0.0,1.0,1.0,5.702382608695652,1,1,0,0.009896324222431668,0
pay_cclzqgz9ujjd3o,2026-06-07 18:44:19,720.3,6.581055139509627,0.3309776315547631,18,6,0,0,2028,0,0,0,344,15,7,1,1,upi,d2c,corporate,0.0,0.0,1.0,2.738783269961977,1,1,0,0.009896324222431668,0
pay_cg6vddaisake3y,2026-06-07 18:47:07,484.67,6.185529380921524,0.4008220378931351,18,6,0,0,1329,0,0,0,202,21,5,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.004103967168262654,0
pay_62vzjrqhg7qe2y,2026-06-07 18:48:39,319.93,5.77122303081379,0.26458207560433017,18,6,0,0,3228,0,0,0,419,21,5,1,1,upi,d2c,personal,0.0,0.0,1.0,1.4476470588235295,1,1,0,0.004103967168262654,0
pay_01i4ebg3nym8d8,2026-06-07 18:52:54,1658.97,7.414554808898126,1.0385178786057692,18,6,0,0,1892,0,0,0,234,21,3,1,0,upi,d2c,disposable,0.0,0.0,1.0,25.13590909090909,1,1,0,0.006535947712418301,0
pay_5xqj7fp68ktzef,2026-06-07 18:56:15,159.0,5.075173815233827,0.6118443837303267,18,6,0,0,2059,0,1,0,450,2,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.0034387895460797797,0
pay_9z4lj149tqkmaw,2026-06-07 18:56:21,919.48,6.824895273114984,1.0355670683635545,18,6,0,0,506,0,0,0,183,30,5,1,1,upi,d2c,personal,0.0,0.0,1.0,3.1381569965870306,1,1,0,0.00470286447199658,0
pay_6j0lh3los1bkm9,2026-06-07 18:56:29,1250.0,7.1316985104669115,1.6091036648945072,18,6,0,0,2291,0,1,0,1618,5,3,1,1,upi,ticketing,disposable,0.0,0.0,0.0,1.0,0,0,0,0.005952380952380952,0
pay_ybbyn62epqkxqo,2026-06-07 18:57:38,771.68,6.6498649913380925,0.44189682126107344,18,6,0,0,1270,0,0,0,772,7,5,1,0,wallet,d2c,disposable,0.0,0.0,0.0,1.0,1,1,0,0.00860832137733142,0
pay_saxxodsno6k4dw,2026-06-07 19:05:28,105.0,4.663439094112067,0.231415158794878,19,6,0,0,1382,0,1,0,1540,3,0,0,1,upi,gaming,disposable,0.0,0.0,0.0,1.0,1,1,1,0.0038860103626943004,0
pay_unhlchqhd5dqz9,2026-06-07 19:10:32,6176.62,8.728688363007969,0.5458630017860725,19,6,0,0,2828,0,0,0,1561,1,1,1,1,netbanking,travel,corporate,0.0,0.0,1.0,1.5611954483183952,1,1,0,0.018018018018018018,0
pay_2qxjuwmdqki2y0,2026-06-07 19:13:05,6334.17,8.753871927438595,1.2624004496209311,19,6,0,1,8692,0,0,0,1762,30,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,1,1,0,0.00715307582260372,0
pay_4hb2njbsrxg5mj,2026-06-07 19:18:37,737.0,6.6039438246004725,2.0803929317450462,19,6,0,0,1491,0,0,0,378,3,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.0032599837000814994,0
pay_nxf8mikb71d07u,2026-06-07 19:19:00,1604.17,7.3809849489582104,1.0042129907852564,19,6,0,0,2308,0,1,0,357,21,3,1,0,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.006535947712418301,0
pay_tqgps52cjil9d9,2026-06-07 19:24:47,211.0,5.356586274672012,0.5591181302665749,19,6,0,1,8154,0,0,0,1792,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.006265664160401002,0
pay_ntj7e3q52s29a5,2026-06-07 19:26:24,1554.53,7.349571602554797,0.714306063557998,19,6,0,0,2248,0,0,0,391,15,7,1,1,upi,d2c,personal,0.0,1.0,1.0,16.71537634408602,1,1,0,0.009896324222431668,0
pay_elvogf3k3m4lh6,2026-06-07 19:28:42,66.0,4.204692619390966,0.25397314041636204,19,6,0,1,5229,0,0,0,265,2,0,0,1,card,gaming,corporate,0.0,0.0,1.0,0.3188405797101449,1,1,0,0.0034387895460797797,0
pay_l06smu4g3qd5ws,2026-06-07 19:30:30,1100.0,7.00397413672268,1.1815760075620865,19,6,0,0,1692,0,0,0,363,1,2,1,0,upi,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.011861313868613138,0
pay_i5h6jmdnhcs93o,2026-06-07 19:38:40,839.89,6.734460854747687,0.9459285955625634,19,6,0,0,1832,0,0,0,308,30,5,1,0,wallet,d2c,personal,0.0,1.0,2.0,0.2757419538055321,1,1,0,0.00470286447199658,0
pay_vtfgnmdm9xs9fv,2026-06-07 19:43:40,541.23,6.295690265670391,0.609561887599955,19,6,0,0,4994,0,0,0,275,30,5,1,1,upi,d2c,personal,0.0,0.0,1.0,2.6146376811594205,1,1,0,0.00470286447199658,0
pay_x5qdkkrif5ilng,2026-06-07 19:43:53,330.76,5.804411815938126,0.3725194278634981,19,6,0,1,1123,0,0,0,147,30,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.00470286447199658,0
pay_7257x9grmgunj8,2026-06-07 19:46:10,207.0,5.337538079701318,0.5895252470594936,19,6,0,0,2198,0,0,0,559,1,0,0,1,card,gaming,personal,0.0,0.0,1.0,0.09405948467216636,1,1,0,0.009259259259259259,0
pay_8ek01ctfotnqfr,2026-06-07 19:46:10,262.0,5.572154032177765,0.5585877537097049,19,6,0,0,2670,0,0,0,256,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,0.4135427353800016,1,1,0,0.008287292817679558,0
pay_zcqelg4nuo1wba,2026-06-07 19:48:15,509.23,6.234861604449435,0.3964730613516039,19,6,0,0,2169,0,0,0,226,15,7,1,1,upi,d2c,corporate,0.0,0.0,1.0,1.9585769230769232,1,1,0,0.0037735849056603774,0
pay_vqj1yyi4nvw1y9,2026-06-07 19:49:00,5128.6,8.542782962415234,1.214312435775407,19,6,0,0,7845,0,0,0,559,7,0,0,1,card,edtech,corporate,0.0,0.0,0.0,1.0,1,0,0,0.0070921985815602835,0
pay_2967dp1eb0ayam,2026-06-07 19:49:48,159.0,5.075173815233827,0.6118443837303267,19,6,0,0,640,0,0,0,348,2,0,0,0,upi,gaming,personal,0.0,0.0,2.0,0.09777064482507355,1,1,0,0.0034387895460797797,0
pay_r8robsby69heim,2026-06-07 19:55:07,1020.92,6.929438489813279,0.7948614138897538,19,6,0,0,2059,0,1,0,232,15,7,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.0037735849056603774,0
pay_ji0ta9yiud46vl,2026-06-07 19:59:52,108.0,4.6913478822291435,0.25022589838048237,19,6,0,0,2135,0,0,0,182,3,0,0,1,card,gaming,personal,0.0,0.0,1.0,0.10620652580097421,1,1,0,0.010416666666666666,0
pay_4t244duct07qy2,2026-06-07 20:01:37,3030.24,8.016727055711279,2.359265026471504,20,6,0,1,1761,0,0,0,147,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.0037735849056603774,0
pay_uo5d33nnoue916,2026-06-07 20:02:54,207.0,5.337538079701318,0.5058774652361984,20,6,0,0,2173,0,0,0,695,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.005893909626719057,0
pay_mfi5nlnj0d2975,2026-06-07 20:03:03,200.0,5.303304908059076,0.5645571049511658,20,6,0,0,2962,0,0,0,223,3,0,0,1,card,gaming,corporate,0.0,0.0,0.0,1.0,1,1,0,0.0032599837000814994,0
pay_7bdsm4pieb8cnl,2026-06-07 20:03:59,8040.53,8.99237464257601,0.5383369030394614,20,6,0,2,3408,0,0,0,256,14,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,1,1,0,0.028855721393034824,0
pay_zpnrw44138vtwc,2026-06-07 20:06:17,400.0,5.993961427306569,0.3761590400421298,20,6,0,0,2284,0,0,0,166,3,1,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.00997506234413965,0
pay_hcsvk5uqai431y,2026-06-07 20:08:42,36143.63,10.495283668834764,2.4199213035464284,20,6,0,0,1895,0,1,0,219,14,2,1,0,upi,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.028855721393034824,0
pay_ugyart1zjd8ku7,2026-06-07 20:11:26,4454.9,8.401984339703597,0.39370482345631985,20,6,0,0,3032,0,0,0,865,1,1,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,1,1,1,0.018018018018018018,0
pay_j0qvjyo6p75h4z,2026-06-07 20:12:40,2809.67,7.941178168070585,0.6818974994964044,20,6,0,1,8524,0,0,0,477,15,0,0,1,netbanking,edtech,personal,0.0,0.0,1.0,10.723931297709925,1,1,0,0.007389162561576354,0
pay_0cjgnl28ctj5ta,2026-06-07 20:13:39,260.0,5.564520407322694,0.6023956812863465,20,6,0,0,1337,0,0,0,368,3,0,0,1,wallet,gaming,disposable,0.0,0.0,0.0,1.0,1,1,0,0.010416666666666666,0
pay_z47clfmdihwhyy,2026-06-07 20:14:18,468.56,6.151796086010322,0.5277170852573488,20,6,0,0,2422,0,0,0,136,30,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.00470286447199658,0
pay_8kqmenvru0ppg8,2026-06-07 20:15:52,211.0,5.356586274672012,0.5591181302665749,20,6,0,1,5406,0,0,0,128,14,0,0,0,card,subscription,personal,0.0,0.0,2.0,0.08232395451503972,1,1,0,0.006265664160401002,0
pay_g2ljl3n04wv7gf,2026-06-07 20:19:41,237.05,5.472480735640528,0.1845608844596699,20,6,0,0,556,0,0,0,146,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.0037735849056603774,0
pay_mrmgkvcitrl2df,2026-06-07 20:21:12,86.0,4.465908118654584,0.2449235325947655,20,6,0,0,1059,0,0,0,289,1,0,0,1,upi,gaming,personal,2.0,2.0,2.0,0.06129831251447817,1,1,0,0.009259259259259259,0
pay_q6dgtjjih5tbga,2026-06-07 20:22:04,1457.1,7.284889497322239,1.1344596698847709,20,6,0,0,3167,0,0,0,685,15,7,1,1,card,d2c,personal,0.0,0.0,1.0,1.032821919555995,1,1,0,0.0037735849056603774,0
pay_rvizyjdd1jlpa3,2026-06-07 20:22:42,12321.01,9.419142373130752,1.0888776553578199,20,6,0,0,9571,0,0,0,163,1,1,1,1,netbanking,travel,corporate,0.0,0.0,1.0,106.21560344827586,1,1,0,0.018018018018018018,0
pay_z8oxw9w7pafki2,2026-06-07 20:25:32,950.0,6.85751406254539,1.177885509528474,20,6,0,0,7448,0,0,0,291,5,2,1,1,card,ticketing,corporate,0.0,0.0,0.0,1.0,1,1,0,0.009508716323296355,0
pay_jzvwgab0ek8w94,2026-06-07 20:25:45,676.05,6.517745125428833,0.7614033111836919,20,6,0,0,1679,0,0,0,2014,30,5,1,1,upi,d2c,personal,0.0,0.0,2.0,0.35160943034123354,1,1,0,0.00470286447199658,0
pay_ukp402i2krlkqf,2026-06-07 20:32:14,13324.97,9.497470041881767,1.3039700472757483,20,6,0,2,4659,0,0,0,321,30,2,1,0,netbanking,travel,personal,0.0,1.0,1.0,2.0048884782975036,1,1,0,0.009950248756218905,0
pay_nqbkwq3oqndn19,2026-06-07 20:33:00,12442.23,9.428931978893154,0.7948513849591753,20,6,0,1,4780,0,0,0,168,7,2,1,1,emi,travel,personal,0.0,0.0,1.0,21.671450716736626,1,1,0,0.019830028328611898,0
pay_fa86omztoca3bk,2026-06-07 20:37:28,460.89,6.1353267674944725,0.5190787250816533,20,6,0,1,5267,0,1,0,38,30,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.00470286447199658,0
pay_h9ldvomrjikss2,2026-06-07 20:38:03,1967.33,7.584940746481817,0.5373720984862143,20,6,0,0,7991,0,1,0,85,7,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.009324009324009324,0
pay_crdu12v3y5rpz8,2026-06-07 20:39:00,717.54,6.577221375507404,0.8081315463453091,20,6,0,0,1980,0,1,0,212,30,5,1,1,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.00470286447199658,0
pay_02m0perbe9flmo,2026-06-07 20:41:08,928.58,6.834732871236255,0.5812925681089743,20,6,0,1,1486,0,0,0,295,21,3,1,1,upi,d2c,personal,0.0,0.0,1.0,4.485893719806763,1,1,0,0.006535947712418301,0
pay_pmck9fky5uep5f,2026-06-07 20:46:44,5164.89,8.549832680359012,1.222904916821753,20,6,0,0,8685,0,1,0,46,7,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.0070921985815602835,0
pay_yk3k9uoxxni7zd,2026-06-07 20:47:47,159.0,5.075173815233827,0.6118443837303267,20,6,0,0,822,0,1,0,216,2,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.0034387895460797797,0
pay_uzgujtiaeem211,2026-06-07 20:56:01,1884.0,7.541683099882111,4.792185989723762,20,6,0,0,2096,0,0,0,224,5,2,1,0,upi,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.006915629322268326,0
pay_mymaulnw1mfdcy,2026-06-07 20:58:02,2098.11,7.649268724355067,2.3630025903818,20,6,0,1,8964,0,0,0,2303,30,5,1,1,card,d2c,disposable,0.0,1.0,1.0,2.6051827754047885,1,1,0,0.00470286447199658,0
pay_s54qcik65dzqbo,2026-06-07 20:58:55,460.0,6.133398042996649,1.1241721449693296,20,6,0,1,2717,0,1,0,356,14,0,0,1,card,subscription,corporate,0.0,0.0,0.0,1.0,0,0,0,0.005893909626719057,0
pay_nzpdr4mbeuk01a,2026-06-07 20:59:50,211.0,5.356586274672012,0.5591181302665749,20,6,0,0,2684,0,0,0,350,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,0.9173913043478261,1,1,0,0.006265664160401002,0
pay_32lj2rxwwa95us,2026-06-07 21:00:34,2702.64,7.902354292204784,1.241862260370908,21,6,0,0,1226,0,0,0,328,15,7,1,1,card,d2c,personal,0.0,1.0,1.0,0.3838707363615768,1,1,0,0.009896324222431668,0
pay_2qgdlx9992lrqe,2026-06-07 21:05:14,3835.98,8.252440877827842,0.7645110372372228,21,6,0,0,2680,0,1,0,339,30,0,0,1,card,edtech,personal,0.0,1.0,1.0,5.235832059401616,1,1,0,0.00715307582260372,0
pay_xkzlpggbtxzlm4,2026-06-07 21:05:51,3636.06,8.19893094196392,0.7384167355451623,21,6,0,0,2597,0,0,0,261,14,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,1,1,0,0.0078003120124804995,0
pay_2bodyxcugs3u08,2026-06-07 21:06:29,600.0,6.398594934535208,0.7439276902285098,21,6,0,0,2131,0,0,0,105,5,2,1,1,upi,ticketing,corporate,0.0,0.0,0.0,1.0,1,1,0,0.009508716323296355,0
pay_hpw9fbrempx3h3,2026-06-07 21:06:48,1407.0,7.249925536717988,2.694524771626099,21,6,0,0,2877,0,0,0,264,0,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.009621993127147767,0
pay_t2axi9icm1u83b,2026-06-07 21:07:25,3670.19,8.208271139171924,1.6864511919422132,21,6,0,1,1326,0,0,0,268,15,7,1,0,upi,d2c,personal,0.0,1.0,1.0,13.955095057034221,1,1,0,0.009896324222431668,1
pay_e4k5xn3ses8qr8,2026-06-07 21:09:42,586.0,6.375024819828097,1.1222398835628244,21,6,0,0,2726,1,0,0,330,0,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,1,1,0,0.009621993127147767,0
pay_8qa6jc1tr298le,2026-06-07 21:16:14,83.0,4.430816798843313,0.23429119855473382,21,6,0,1,4509,0,0,0,403,3,0,0,1,card,gaming,personal,0.0,0.0,1.0,0.0795102932301296,1,1,0,0.0032599837000814994,0
pay_6q08e1hrp9txyt,2026-06-07 21:20:14,1400.0,7.244941546337007,2.9848200579907895,21,6,0,0,3383,0,1,0,1059,14,0,0,0,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.008287292817679558,0
pay_29e8hlkwawmnf9,2026-06-07 21:21:19,1340.0,7.201170883281678,2.2204546960959766,21,6,0,0,4440,0,0,0,218,5,3,1,1,upi,ticketing,personal,0.0,0.0,2.0,0.7846306087913761,1,1,0,0.004878048780487805,0
pay_xx45xmopitz746,2026-06-07 21:26:51,262.0,5.572154032177765,0.5585877537097049,21,6,0,0,836,0,0,0,781,14,0,0,1,upi,subscription,personal,0.0,0.0,2.0,0.34270765206017006,1,1,0,0.008287292817679558,0
pay_r81tt2nm06h922,2026-06-07 21:28:25,990.0,6.898714534329988,1.2673297745689158,21,6,0,0,2717,0,0,0,129,5,1,1,1,upi,ticketing,disposable,0.0,0.0,1.0,1.9931548218240387,1,1,0,0.007894736842105263,0
pay_m69ht83phmyw38,2026-06-07 21:32:05,263.0,5.575949103146316,0.5036673880153973,21,6,0,0,1647,0,0,0,1345,0,0,0,1,upi,subscription,personal,0.0,1.0,2.0,0.08571060774687017,1,1,0,0.009621993127147767,0
pay_01rj0yicxp5fg0,2026-06-07 21:32:49,10608.75,9.269528668653704,1.1568230615478394,21,6,0,0,3026,0,0,0,115,7,7,1,1,emi,travel,personal,0.0,0.0,0.0,1.0,1,1,0,0.014957264957264958,0
pay_7tmoywnxki09gv,2026-06-07 21:39:51,1381.0,7.231287004327616,2.981433506044905,21,6,0,0,3642,1,0,0,950,5,0,0,1,card,subscription,personal,1.0,1.0,1.0,5.19172932330827,1,1,0,0.0030303030303030303,0
pay_zqw3aw7w9k0gso,2026-06-07 21:41:16,2786.63,7.9329470514522145,1.2804556398992777,21,6,0,0,5033,0,0,0,166,15,7,1,0,card,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.009896324222431668,0
pay_x3zrw4rkr1ej7f,2026-06-07 21:41:32,624.46,6.4384873790212245,0.7032999211622931,21,6,0,2,2640,0,1,0,570,30,5,1,1,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.00470286447199658,0
pay_tv88k5pnz48oq9,2026-06-07 21:43:12,108.0,4.6913478822291435,0.25022589838048237,21,6,0,0,2409,0,0,0,251,3,0,0,0,upi,gaming,disposable,0.0,1.0,2.0,0.06426658732520084,1,1,2,0.010416666666666666,0
pay_eqdd3douv9g9qi,2026-06-07 21:44:03,2372.06,7.77193554056618,1.484913361378205,21,6,0,0,1117,0,0,0,346,21,3,1,1,upi,d2c,personal,0.0,0.0,1.0,0.11333171525983456,1,1,0,0.006535947712418301,0
pay_2knpi1ervz0bqx,2026-06-07 21:44:47,105.0,4.663439094112067,0.231415158794878,21,6,0,0,1889,0,0,0,111,3,0,0,1,upi,gaming,personal,0.0,1.0,1.0,0.14036870179003516,1,1,0,0.0038860103626943004,0
pay_xtu9i0xxyoegef,2026-06-07 21:51:38,520.0,6.255750041753367,0.8025558316484807,21,6,0,0,761,0,1,0,287,7,3,1,0,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.004555808656036446,0
pay_159aswx2h30d1k,2026-06-07 21:52:06,470.0,6.154858094016418,1.2454290105463988,21,6,0,0,2768,0,0,0,690,14,0,0,1,card,subscription,corporate,0.0,0.0,0.0,1.0,1,1,0,0.006265664160401002,0
pay_8uuvyo5pok6wcl,2026-06-07 21:56:25,4690.0,8.453401058328458,2.935947516025641,21,6,0,1,5456,0,0,0,300,21,3,1,1,netbanking,d2c,personal,0.0,0.0,0.0,1.0,1,1,0,0.006535947712418301,0
pay_u7c877h3rvkg1q,2026-06-07 22:00:53,232.0,5.4510384535657,0.5898355070805685,22,6,0,0,1888,0,0,0,380,5,0,0,0,card,gaming,disposable,0.0,0.0,0.0,1.0,1,1,0,0.011226944667201283,0
pay_enpn73khrxrpzd,2026-06-07 22:04:17,3899.22,8.268788240783149,1.7916904074843307,22,6,0,1,8190,0,1,0,879,15,7,1,1,emi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.009896324222431668,0
pay_qy47p9qmfv2nzv,2026-06-07 22:09:33,105.0,4.663439094112067,0.231415158794878,22,6,0,0,2244,0,0,0,876,3,0,0,1,upi,gaming,disposable,0.0,1.0,1.0,0.19253807975355125,1,1,0,0.0038860103626943004,0
pay_eecy60nbkj0yvk,2026-06-07 22:14:35,2012.84,7.607798626229924,0.9184591657008313,22,6,0,0,2939,0,1,0,60,14,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.009523809523809525,0
pay_i50om9fzqabr60,2026-06-07 22:14:43,1723.37,7.452617045366042,0.7863739653394416,22,6,0,1,1557,0,1,0,1218,14,5,1,1,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.009523809523809525,0
pay_7xcc6u61v3wtu6,2026-06-07 22:14:55,1381.0,7.231287004327616,2.981433506044905,22,6,0,2,4482,0,1,0,210,5,0,0,1,card,subscription,corporate,0.0,1.0,1.0,1.2486437613019892,1,1,0,0.0030303030303030303,1
pay_t4smw84ab1v9fk,2026-06-07 22:18:46,434.0,6.075346031088684,1.0055374064549014,22,6,0,0,1285,0,0,0,555,3,0,0,1,wallet,gaming,corporate,0.0,0.0,1.0,0.9434782608695652,1,1,0,0.010416666666666666,0
pay_piownrao7xqo2s,2026-06-07 22:21:05,1604.21,7.381009868126658,1.2489956399875428,22,6,0,0,3214,0,0,0,263,15,7,1,1,card,d2c,personal,0.0,1.0,1.0,16.710520833333334,1,1,0,0.0037735849056603774,0
pay_jbdhkkki2lq9gq,2026-06-07 22:25:55,560.0,6.329720905522696,0.6015296038497895,22,6,0,2,1578,1,0,0,570,1,2,1,0,card,ticketing,personal,0.0,0.0,0.0,1.0,1,1,0,0.011861313868613138,0
pay_6xz82a8wa2du3c,2026-06-07 22:33:08,429.06,6.063924733837243,0.3340548115851759,22,6,0,0,748,0,0,0,322,15,7,1,1,upi,d2c,personal,0.0,0.0,1.0,0.38445547570832067,1,1,0,0.0037735849056603774,0
pay_iy1bftpvd8862y,2026-06-07 22:33:25,1211.09,7.100101421298056,1.363993692983444,22,6,0,0,1775,0,0,0,246,30,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,1,0,0,0.00470286447199658,0
pay_rarh1li66z4780,2026-06-07 22:34:46,83.0,4.430816798843313,0.23429119855473382,22,6,0,0,2066,0,0,0,138,3,0,0,1,upi,gaming,corporate,0.0,0.0,1.0,0.10998330373943233,1,1,0,0.0032599837000814994,0
pay_0l1ol2u0yg2uw8,2026-06-07 22:35:22,3144.15,8.05361686275076,0.8588180343183047,22,6,0,0,1671,0,0,0,329,7,0,0,0,card,edtech,disposable,0.0,0.0,0.0,1.0,1,1,0,0.009324009324009324,0
pay_76naktshalsbx5,2026-06-07 22:45:48,2213.97,7.702994138369456,0.6047413016044708,22,6,0,0,1681,0,0,0,130,7,0,0,1,card,edtech,personal,0.0,0.0,1.0,3.339447188808024,1,1,0,0.009324009324009324,0
pay_k2x5jk33oohvwq,2026-06-07 22:45:49,159.0,5.075173815233827,0.6118443837303267,22,6,0,0,842,0,0,0,189,2,0,0,0,upi,gaming,personal,0.0,0.0,1.0,0.022271652528602966,1,1,0,0.0034387895460797797,0
