customer_id,account_age_days,lifetime_orders,prior_disputes,avg_order_value,email_domain_type,phone_verified
cust_025550,346,4,0,255.44,personal,True
cust_025551,262,1,0,2226.51,personal,True
cust_025552,759,5,0,1518.75,personal,True
cust_025553,134,1,0,2527.49,personal,True
cust_025554,430,7,0,2144.52,disposable,True
cust_025555,402,2,0,768.07,personal,True
cust_025556,435,2,0,1620.58,personal,False
cust_025557,862,31,0,3385.3,personal,True
cust_025558,727,13,0,4593.13,corporate,True
cust_025559,313,11,0,2790.14,personal,True
cust_025560,167,1,0,2128.82,personal,True
cust_025561,611,14,0,2724.61,personal,True
cust_025562,395,1,0,567.01,personal,True
cust_025563,342,10,0,1154.09,personal,True
cust_025564,584,19,0,1046.44,corporate,True
cust_025565,39,1,0,2279.38,personal,True
cust_025566,143,1,0,1302.52,personal,True
cust_025567,744,9,0,580.52,personal,True
cust_025568,151,1,0,3525.03,personal,True
cust_025569,431,9,0,1493.92,corporate,True
cust_025570,463,6,0,881.58,personal,True
cust_025571,2242,54,0,249.92,corporate,True
cust_025572,449,3,0,3089.66,personal,True
cust_025573,350,8,0,1202.05,personal,True
cust_025574,978,13,0,21268.01,corporate,True
cust_025575,295,4,0,744.22,personal,True
cust_025576,256,1,0,4180.32,disposable,False
cust_025577,935,21,1,1678.57,disposable,False
cust_025578,399,7,0,7142.95,corporate,True
cust_025579,2392,16,0,597.94,corporate,True
cust_025580,911,31,0,4108.18,personal,True
cust_025581,396,2,0,555.0,disposable,True
cust_025582,411,13,0,1366.25,personal,True
cust_025583,488,9,0,3581.02,personal,True
cust_025584,479,1,0,988.81,personal,True
cust_025585,274,6,0,2615.11,personal,True
cust_025586,2287,34,0,573.85,disposable,False
cust_025587,444,4,0,6594.19,personal,True
cust_025588,2111,23,0,3543.85,personal,True
cust_025589,483,5,0,1830.96,personal,False
cust_025590,111,1,0,4117.62,personal,True
cust_025591,2221,82,0,3297.3,personal,True
cust_025592,285,4,0,2344.66,personal,False
cust_025593,205,5,0,7351.15,personal,False
cust_025594,530,11,0,4460.09,personal,False
cust_025595,508,8,1,1565.68,corporate,True
cust_025596,454,8,0,1839.35,corporate,True
cust_025597,65,1,0,12265.47,personal,True
cust_025598,1948,15,0,2824.72,corporate,True
cust_025599,220,6,0,931.04,personal,True
cust_025600,1571,5,0,989.64,personal,True
cust_025601,1611,34,0,909.31,personal,True
cust_025602,195,1,0,1636.15,personal,False
cust_025603,1651,18,0,1398.91,personal,True
cust_025604,1574,19,0,536.41,personal,True
cust_025605,549,3,0,4603.57,disposable,False
cust_025606,200,9,0,1485.45,personal,True
cust_025607,2112,29,0,1435.57,personal,True
cust_025608,2270,66,2,1185.18,personal,False
cust_025609,1444,20,0,3297.27,personal,True
cust_025610,234,1,0,1389.01,corporate,True
cust_025611,1660,8,0,1078.57,personal,True
cust_025612,251,1,0,1623.55,personal,True
cust_025613,1462,5,0,344.08,personal,True
cust_025614,373,10,0,1299.86,personal,True
cust_025615,2312,33,0,6180.92,personal,True
cust_025616,1266,21,0,1745.29,personal,True
cust_025617,87,1,0,2960.43,personal,True
cust_025618,2353,44,1,4003.86,corporate,True
cust_025619,791,14,0,1268.04,personal,True
cust_025620,405,1,0,16527.26,personal,True
cust_025621,293,8,0,1626.05,personal,True
cust_025622,473,8,1,1099.52,disposable,False
cust_025623,221,2,0,915.43,disposable,False
cust_025624,397,4,0,1073.76,personal,True
cust_025625,237,4,0,514.37,personal,True
cust_025626,721,7,0,11499.37,personal,True
cust_025627,509,8,0,1069.08,corporate,True
cust_025628,2035,20,0,1783.94,personal,True
cust_025629,547,1,0,679.53,personal,True
cust_025630,962,9,0,883.84,corporate,True
cust_025631,66,1,0,3739.07,corporate,True
cust_025632,2042,3,0,6956.19,disposable,True
cust_025633,170,1,0,1892.16,personal,True
cust_025634,1686,30,0,2273.31,personal,True
cust_025635,1843,16,1,2243.44,disposable,False
cust_025636,1032,11,0,1431.38,corporate,True
cust_025637,338,6,0,839.87,personal,True
cust_025638,917,5,0,1483.8,corporate,True
cust_025639,360,2,0,1118.21,personal,True
cust_025640,460,2,0,5114.24,personal,True
cust_025641,1091,26,0,1456.91,personal,True
cust_025642,587,2,0,949.69,corporate,True
cust_025643,428,10,0,865.13,personal,True
cust_025644,399,3,0,3835.16,disposable,False
cust_025645,411,5,0,850.32,disposable,True
cust_025646,349,5,0,630.53,personal,True
cust_025647,229,3,0,5132.0,personal,True
cust_025648,1089,7,0,432.97,corporate,True
cust_025649,185,3,0,13602.4,personal,True
cust_025650,162,1,0,542.4,corporate,True
cust_025651,2456,45,0,1499.83,corporate,True
cust_025652,1392,24,1,6320.48,personal,True
cust_025653,532,3,0,370.26,corporate,True
cust_025654,256,1,0,799.06,personal,False
cust_025655,276,7,0,1387.82,personal,True
cust_025656,1378,8,0,2040.93,personal,True
cust_025657,409,7,0,3018.3,personal,True
cust_025658,94,1,0,2483.75,personal,True
cust_025659,374,1,0,589.71,personal,True
cust_025660,2195,22,0,1333.44,personal,True
cust_025661,457,13,0,2855.4,personal,True
cust_025662,729,5,0,1475.66,personal,True
cust_025663,878,6,0,1318.29,personal,True
cust_025664,1331,31,0,3432.56,corporate,True
cust_025665,1813,52,0,874.24,personal,True
cust_025666,825,8,0,1798.55,personal,True
cust_025667,462,9,1,1610.73,personal,False
cust_025668,481,14,0,3343.39,personal,True
cust_025669,1087,28,0,4489.46,personal,True
cust_025670,376,2,0,209.51,personal,False
cust_025671,259,5,0,870.61,personal,True
cust_025672,2338,25,0,1542.53,personal,True
cust_025673,253,1,0,676.93,corporate,True
cust_025674,1914,49,1,1390.37,disposable,False
cust_025675,190,1,0,13224.13,personal,True
cust_025676,351,16,0,1748.96,disposable,False
cust_025677,1252,22,0,6443.87,disposable,False
cust_025678,584,2,2,8447.22,disposable,False
cust_025679,77,1,0,10863.15,personal,True
cust_025680,306,1,1,3676.8,disposable,False
cust_025681,514,2,0,2155.92,personal,True
cust_025682,528,7,0,2310.21,personal,False
cust_025683,265,1,0,2898.15,personal,True
cust_025684,310,18,0,2219.55,personal,True
cust_025685,410,17,0,2457.53,personal,True
cust_025686,128,1,0,116.58,corporate,False
cust_025687,1143,3,0,247.82,personal,True
cust_025688,1832,16,0,880.18,disposable,True
cust_025689,388,3,0,2822.49,corporate,True
cust_025690,1450,24,0,5448.48,personal,True
cust_025691,254,1,0,2979.72,disposable,False
cust_025692,940,9,0,4170.3,disposable,False
cust_025693,300,13,0,2951.68,personal,True
cust_025694,1881,14,0,1299.23,personal,True
cust_025695,236,1,0,778.45,personal,False
cust_025696,85,1,0,2776.71,personal,True
cust_025697,2251,19,0,1400.41,personal,True
cust_025698,1359,10,0,2702.47,personal,True
cust_025699,2080,31,0,834.83,personal,True
cust_025700,1164,6,0,2615.85,personal,True
cust_025701,486,10,0,3237.46,personal,True
cust_025702,871,9,0,1669.73,disposable,False
cust_025703,1942,44,0,1852.44,personal,True
cust_025704,652,11,0,1271.58,personal,True
cust_025705,78,1,0,1051.58,personal,True
cust_025706,1775,38,0,1059.94,personal,True
cust_025707,329,3,0,4963.76,personal,True
cust_025708,558,1,0,2666.92,personal,True
cust_025709,468,25,0,1988.09,personal,True
cust_025710,757,20,0,723.39,personal,True
cust_025711,2212,22,0,302.44,personal,True
cust_025712,412,3,0,18176.23,disposable,False
cust_025713,402,3,1,982.93,corporate,True
cust_025714,921,5,1,57.98,corporate,True
cust_025715,681,16,0,5426.74,personal,False
cust_025716,286,5,0,499.6,personal,True
cust_025717,541,7,0,824.43,personal,False
cust_025718,527,4,0,280.56,personal,True
cust_025719,329,1,0,2060.23,personal,True
cust_025720,791,13,0,2493.58,personal,True
cust_025721,482,3,0,596.14,corporate,True
cust_025722,1459,14,0,447.34,personal,False
cust_025723,352,5,0,422.55,personal,False
cust_025724,504,16,0,3567.75,personal,True
cust_025725,2414,47,0,727.48,personal,True
cust_025726,366,6,0,3078.52,disposable,False
cust_025727,295,12,0,965.89,personal,True
cust_025728,442,2,0,1439.06,personal,True
cust_025729,2213,43,0,1667.2,personal,False
cust_025730,1304,10,0,1151.23,corporate,True
cust_025731,231,1,0,1818.81,corporate,True
cust_025732,2411,25,0,455.0,personal,True
cust_025733,214,2,0,411.91,personal,True
cust_025734,236,1,0,923.56,disposable,True
cust_025735,129,1,0,410.36,personal,True
cust_025736,1028,4,0,1029.13,personal,True
cust_025737,252,1,0,948.78,personal,False
cust_025738,181,2,0,786.49,disposable,False
cust_025739,1483,17,0,1580.99,disposable,False
cust_025740,313,2,0,1971.59,personal,False
cust_025741,587,2,0,9889.71,corporate,False
cust_025742,323,1,0,2009.26,personal,True
cust_025743,237,1,0,3242.53,personal,True
cust_025744,310,3,0,2234.2,personal,True
cust_025745,80,1,0,691.5,personal,True
cust_025746,1184,50,1,1056.49,personal,False
cust_025747,1016,7,0,1378.1,personal,False
cust_025748,1408,16,0,1720.65,personal,False
cust_025749,605,8,0,916.8,disposable,True
cust_025750,507,8,0,1037.79,personal,True
cust_025751,553,1,0,2260.22,personal,True
cust_025752,279,1,0,2106.09,personal,True
cust_025753,829,36,0,4481.42,personal,True
cust_025754,712,16,0,389.32,disposable,False
cust_025755,501,1,0,519.6,personal,True
cust_025756,751,6,0,778.62,personal,True
cust_025757,347,5,0,1279.62,disposable,True
cust_025758,928,17,1,4826.34,disposable,False
cust_025759,323,1,0,7508.07,personal,True
cust_025760,2001,3,0,2513.07,personal,True
cust_025761,511,4,0,2097.25,personal,False
cust_025762,92,2,0,1042.97,personal,False
cust_025763,684,3,0,5650.74,personal,False
cust_025764,840,19,0,2523.85,personal,True
cust_025765,1696,14,0,6682.12,corporate,True
cust_025766,566,1,0,394.61,corporate,True
cust_025767,2450,1,0,1218.76,personal,True
cust_025768,315,1,0,5132.84,personal,True
cust_025769,1259,40,0,2038.5,corporate,True
cust_025770,1666,18,0,885.04,personal,True
cust_025771,433,13,0,1539.71,personal,True
cust_025772,2282,12,0,532.42,personal,False
cust_025773,317,1,0,204.92,personal,False
cust_025774,558,1,0,687.02,corporate,True
cust_025775,361,3,0,1703.02,disposable,False
cust_025776,443,1,0,2355.35,personal,True
cust_025777,1722,51,2,938.09,disposable,False
cust_025778,558,12,0,3279.28,personal,False
cust_025779,1530,5,0,308.27,corporate,True
cust_025780,2386,40,0,1655.31,personal,True
cust_025781,1999,20,0,1327.45,personal,True
cust_025782,830,2,0,401.37,personal,True
cust_025783,209,1,0,506.29,personal,True
cust_025784,1843,9,0,3056.95,personal,True
cust_025785,1257,8,0,396.06,personal,True
cust_025786,254,6,0,1032.86,personal,True
cust_025787,736,6,0,3582.75,personal,True
cust_025788,431,9,0,3743.38,personal,True
cust_025789,1980,10,0,926.07,personal,True
cust_025790,231,1,0,1034.63,personal,False
cust_025791,823,6,0,1106.55,personal,True
cust_025792,1029,10,0,790.84,corporate,True
cust_025793,267,1,0,767.02,corporate,True
cust_025794,346,2,0,415.07,corporate,True
cust_025795,2259,67,0,424.88,disposable,False
cust_025796,1189,2,0,2967.36,corporate,True
cust_025797,658,2,1,82.54,disposable,False
cust_025798,1394,20,0,597.7,corporate,True
cust_025799,66,1,0,2509.06,personal,False
cust_025800,248,1,0,2160.27,personal,True
cust_025801,1291,10,0,457.01,personal,True
cust_025802,466,5,0,771.07,personal,True
cust_025803,2351,89,0,3108.89,personal,True
cust_025804,1122,11,0,4376.34,corporate,True
cust_025805,173,1,0,16700.94,personal,True
cust_025806,518,4,1,2571.62,disposable,False
cust_025807,2082,14,0,2833.75,personal,True
cust_025808,168,1,0,1215.4,personal,True
cust_025809,571,5,0,1649.57,personal,True
cust_025810,475,7,0,1212.19,corporate,False
cust_025811,491,4,0,728.21,personal,False
cust_025812,218,1,0,329.24,personal,False
cust_025813,481,8,0,3787.55,corporate,True
cust_025814,800,1,0,629.13,personal,True
cust_025815,280,8,0,1423.71,corporate,True
cust_025816,729,11,0,788.65,disposable,True
cust_025817,414,5,0,3454.4,personal,True
cust_025818,879,4,0,394.74,personal,True
cust_025819,321,5,0,305.2,disposable,False
cust_025820,187,1,0,4837.44,personal,True
cust_025821,1105,10,0,534.98,personal,True
cust_025822,533,18,0,5918.55,personal,True
cust_020649,142,1,0,1113.45,personal,False
cust_025823,834,19,0,3198.12,disposable,False
cust_025824,1667,60,0,1623.43,personal,True
cust_025825,199,1,0,3071.47,personal,True
cust_025826,811,3,0,272.14,personal,False
cust_025827,1002,14,0,9490.16,personal,True
cust_025828,1301,19,2,1492.51,disposable,False
cust_025829,756,1,0,1033.19,personal,True
cust_025830,301,2,0,946.1,personal,True
cust_025831,1869,11,1,2771.26,corporate,True
cust_025832,702,5,0,1642.73,personal,True
cust_025833,374,4,0,325.08,corporate,False
cust_025834,1348,23,1,610.38,personal,True
cust_025835,293,1,0,175.19,personal,True
cust_025836,330,5,0,1516.51,corporate,True
cust_025837,314,2,0,3953.72,personal,True
cust_025838,942,13,0,1364.49,personal,True
cust_025839,313,18,0,1008.39,personal,False
cust_025840,309,4,0,1939.91,personal,True
cust_025841,613,3,0,1586.32,personal,False
cust_025842,1731,16,0,5728.89,personal,False
cust_025843,2162,34,0,2779.05,personal,True
cust_025844,337,3,0,5563.08,personal,True
cust_025845,1869,24,0,3318.26,personal,True
cust_025846,260,3,0,3408.74,personal,True
cust_025847,623,6,0,317.63,personal,False
cust_025848,1562,4,0,3428.83,corporate,True
cust_025849,2352,31,0,1593.6,personal,True
cust_025850,1761,3,0,6187.42,personal,False
cust_025851,349,2,0,759.13,corporate,True
cust_025852,674,10,0,578.88,personal,True
cust_025853,1956,43,0,108.03,personal,True
cust_025854,853,13,0,3233.61,corporate,True
cust_025855,232,1,0,2876.55,disposable,True
cust_025856,363,6,0,1681.95,corporate,True
cust_025857,320,5,0,2188.32,personal,False
cust_025858,993,9,0,357.64,corporate,True
cust_025859,374,4,0,606.52,personal,True
cust_025860,342,4,0,10532.66,personal,True
cust_025861,469,6,0,494.07,personal,False
cust_025862,988,4,0,1462.74,personal,False
cust_025863,1020,22,0,3533.02,personal,True
cust_025864,276,9,0,752.83,disposable,False
cust_025865,539,6,0,2502.86,corporate,True
cust_025866,1420,20,0,1497.74,personal,True
cust_025867,1440,8,1,1033.85,disposable,False
cust_025868,1939,22,0,1163.42,personal,True
cust_025869,513,7,0,1359.82,personal,True
cust_025870,636,17,0,799.01,personal,True
cust_025871,885,10,0,463.27,disposable,True
cust_025872,520,6,0,3833.46,personal,True
cust_025873,543,2,0,2004.42,personal,True
cust_025874,2150,91,0,2762.54,personal,False
cust_025875,16,1,0,1163.71,personal,True
cust_025876,181,3,0,3670.52,corporate,True
cust_025877,2114,67,0,2714.77,corporate,True
cust_025878,358,5,1,1166.66,personal,True
cust_025879,416,9,0,3482.68,personal,True
cust_025880,2450,15,0,1116.81,personal,True
cust_025881,2318,11,0,1722.26,personal,True
cust_025882,258,1,0,2387.93,disposable,False
cust_025883,553,7,0,352.59,personal,True
cust_025884,825,8,0,437.61,disposable,False
cust_025885,1920,5,0,1215.0,corporate,True
cust_025886,47,1,0,2302.53,personal,True
cust_025887,453,18,0,688.39,personal,True
cust_025888,471,10,0,1598.18,corporate,True
cust_025889,154,1,0,259.42,corporate,True
cust_025890,889,6,0,1438.44,personal,True
cust_025891,1787,7,0,1968.57,personal,True
cust_025892,824,8,0,729.7,personal,True
cust_025893,1971,28,0,768.59,personal,True
cust_025894,980,12,0,1517.8,personal,False
cust_025895,2100,21,0,903.09,personal,True
cust_025896,900,25,0,186.96,personal,True
cust_025897,436,2,0,232.02,personal,True
cust_025898,2439,58,0,1945.61,corporate,True
cust_025899,693,6,0,2215.13,personal,True
cust_025900,262,1,0,894.08,personal,False
cust_025901,752,15,0,5853.57,personal,True
cust_025902,471,6,0,1153.5,personal,True
cust_025903,1233,22,0,860.63,personal,True
cust_025904,398,10,0,1787.12,personal,True
cust_025905,947,26,0,519.77,disposable,True
cust_025906,321,1,0,321.16,disposable,True
cust_025907,434,8,1,2015.9,personal,False
cust_025908,567,13,0,5223.53,personal,True
cust_025909,364,5,0,6778.36,personal,True
cust_025910,847,7,0,958.06,personal,True
cust_025911,1465,19,0,2402.98,personal,True
cust_025912,279,3,0,2924.9,personal,False
cust_025913,512,4,0,1175.14,corporate,True
cust_025914,333,3,0,7596.91,personal,True
cust_025915,343,1,0,5434.31,corporate,True
cust_025916,711,1,0,247.13,personal,True
cust_025917,549,7,0,817.7,personal,False
cust_025918,409,5,0,2225.3,corporate,True
cust_025919,1858,10,0,1967.32,personal,True
cust_025920,456,3,0,6119.27,personal,True
cust_025921,454,6,0,608.97,corporate,True
cust_025922,366,3,0,665.22,personal,True
cust_025923,1920,61,0,1556.89,personal,False
cust_025924,850,23,0,618.58,personal,True
cust_025925,472,17,0,1860.73,personal,True
cust_025926,514,7,0,2631.36,personal,True
cust_025927,141,1,0,606.58,corporate,True
cust_025928,356,1,0,634.65,personal,True
cust_025929,309,1,0,436.8,personal,True
cust_025930,290,6,1,1600.43,personal,True
cust_025931,416,2,0,528.44,personal,True
cust_025932,242,2,0,605.72,corporate,True
cust_025933,660,12,0,1008.7,personal,True
cust_025934,523,8,0,2104.84,personal,True
cust_025935,2181,42,0,2145.5,personal,True
cust_025936,493,3,0,645.23,personal,False
cust_025937,641,9,0,2332.16,personal,True
cust_025938,342,16,0,3295.51,corporate,True
cust_025939,967,23,0,769.91,disposable,False
cust_025940,666,3,0,704.03,corporate,True
cust_025941,306,1,0,725.24,personal,True
cust_025942,346,8,0,1145.77,personal,True
cust_025943,246,9,0,2662.15,personal,True
cust_025944,189,4,0,7333.61,disposable,False
cust_025945,718,7,0,274.43,personal,False
cust_025946,831,4,0,707.0,corporate,True
cust_025947,282,1,0,237.02,personal,False
cust_025948,1776,33,0,3226.41,corporate,True
cust_025949,304,1,0,1581.14,personal,True
cust_025950,751,13,0,795.9,corporate,True
cust_025951,407,11,1,1281.16,corporate,True
cust_025952,2449,41,0,1048.85,personal,True
cust_025953,1226,14,0,778.96,personal,True
cust_025954,116,2,0,2641.51,corporate,True
cust_025955,829,12,0,1054.25,disposable,True
cust_025956,942,10,0,65.6,personal,True
cust_025957,336,1,0,1541.22,corporate,True
cust_025958,201,3,0,551.95,personal,True
cust_025959,384,1,0,11695.05,personal,False
cust_025960,246,1,0,307.53,personal,False
cust_025961,289,1,0,977.36,personal,False
cust_025962,1710,37,1,2755.86,personal,True
cust_025963,2397,37,0,2323.93,personal,True
cust_025964,420,3,1,1132.34,disposable,False
cust_025965,389,9,0,1070.24,personal,True
cust_025966,1765,18,0,573.42,corporate,True
cust_025967,1202,28,0,1399.8,corporate,True
cust_025968,261,2,0,2580.88,disposable,False
cust_025969,470,1,0,781.63,corporate,True
cust_025970,2206,47,0,1322.98,personal,True
cust_025971,3,1,0,538.5,corporate,True
cust_025972,494,5,0,697.95,personal,True
cust_025973,284,1,0,2985.71,personal,True
cust_025974,52,1,0,582.67,personal,False
cust_025975,81,1,0,3250.76,personal,True
cust_025976,457,23,0,1492.68,corporate,True
cust_025977,2013,91,0,8139.29,personal,True
cust_025978,783,5,0,979.03,personal,False
cust_025979,965,6,1,3310.71,personal,True
cust_025980,1594,53,1,2195.96,personal,True
cust_025981,1511,29,0,3510.21,corporate,True
cust_025982,601,3,0,241.21,personal,True
cust_025983,1068,16,0,1489.53,personal,True
cust_025984,314,6,0,3131.6,personal,True
cust_025985,372,10,0,3301.43,personal,True
cust_025986,1695,35,0,4405.94,corporate,True
cust_025987,425,8,1,778.51,personal,False
cust_025988,1852,10,0,747.64,disposable,True
cust_025989,198,1,0,6158.62,personal,False
cust_025990,338,17,0,1577.67,personal,True
cust_025991,706,7,0,1913.7,personal,True
cust_025992,410,3,0,1172.1,personal,True
cust_025993,399,6,0,3461.87,personal,False
cust_025994,1841,29,0,1538.54,personal,True
cust_025995,796,5,0,653.29,personal,True
cust_025996,364,3,0,777.79,personal,True
cust_025997,275,4,0,5810.96,disposable,False
cust_025998,316,4,0,1274.85,disposable,True
cust_025999,245,8,0,2826.11,corporate,True
cust_026000,432,1,0,403.76,personal,True
cust_026001,172,3,0,1529.57,personal,True
cust_026002,772,13,0,428.36,personal,True
cust_026003,90,1,0,894.54,personal,True
cust_026004,2206,16,0,3011.42,personal,True
cust_026005,495,6,0,2450.52,corporate,True
cust_026006,990,9,0,1912.58,corporate,True
cust_026007,1884,51,0,3249.02,personal,True
cust_026008,725,17,1,9582.25,personal,True
cust_026009,442,9,0,1101.17,disposable,True
cust_026010,1698,8,1,81.5,disposable,True
cust_026011,1198,40,0,1351.44,corporate,True
cust_026012,1124,12,0,5619.58,disposable,False
cust_026013,1929,19,0,3732.64,personal,True
cust_026014,2328,45,0,624.01,personal,True
cust_026015,220,3,0,2404.51,personal,True
cust_026016,361,4,0,1316.76,personal,False
cust_026017,287,7,0,1956.46,personal,True
cust_026018,998,7,0,1493.83,personal,True
cust_026019,468,4,1,1583.21,corporate,True
cust_026020,520,1,0,5088.66,corporate,True
cust_026021,386,5,0,533.36,personal,False
cust_026022,756,9,0,3271.65,personal,True
cust_026023,370,2,0,1003.48,personal,True
cust_026024,407,2,1,611.24,corporate,False
cust_026025,376,1,0,383.8,personal,True
cust_026026,467,7,0,8461.11,personal,True
cust_026027,675,16,0,3375.17,personal,True
cust_026028,734,1,0,5359.24,personal,False
cust_026029,555,2,0,1388.71,corporate,True
cust_026030,542,12,0,275.61,disposable,True
cust_026031,244,1,0,3942.07,personal,True
cust_026032,106,1,0,979.44,disposable,False
cust_026033,432,5,0,762.09,corporate,True
cust_026034,239,7,0,813.3,personal,False
cust_026035,468,12,0,1807.23,personal,True
cust_026036,400,1,0,343.65,disposable,True
cust_026037,499,2,0,799.96,personal,False
cust_026038,373,8,0,1050.05,corporate,True
cust_026039,823,12,1,5582.61,disposable,False
cust_026040,985,8,0,546.61,personal,False
cust_026041,40,1,2,639.86,personal,False
cust_026042,125,1,0,1843.34,personal,True
cust_026043,1657,4,0,744.14,personal,True
cust_026044,2302,12,0,5547.13,disposable,True
cust_026045,393,2,0,2243.71,personal,True
cust_026046,57,1,0,1864.64,personal,True
cust_026047,491,18,1,1706.34,corporate,True
cust_026048,1284,25,0,1696.01,personal,True
cust_026049,188,2,0,1444.2,corporate,True
cust_026050,363,2,0,8430.95,personal,False
cust_026051,182,1,0,908.61,personal,True
cust_026052,318,9,0,2114.44,corporate,True
cust_026053,795,5,0,1676.27,corporate,True
cust_026054,408,1,0,3146.24,corporate,True
cust_026055,148,1,0,253.68,personal,True
cust_026056,627,10,1,1433.89,personal,False
cust_026057,2367,21,0,7819.75,corporate,True
cust_026058,281,4,0,1687.82,personal,True
cust_026059,1743,45,0,647.2,disposable,True
cust_026060,221,3,0,1197.51,personal,True
cust_026061,331,6,0,3231.31,personal,True
cust_026062,401,1,0,588.82,personal,True
cust_026063,120,2,0,3606.9,personal,False
cust_026064,353,2,0,692.22,personal,True
cust_026065,510,2,0,2161.57,corporate,False
cust_026066,254,1,0,343.24,personal,True
cust_026067,1333,21,0,1617.41,personal,False
cust_026068,1659,50,0,2024.31,personal,True
cust_026069,547,12,0,2344.92,corporate,False
cust_026070,702,2,0,600.41,personal,True
cust_026071,1973,12,0,835.56,personal,True
cust_026072,571,8,0,1626.83,personal,True
cust_026073,641,11,0,183.63,personal,True
cust_026074,406,5,0,1230.35,personal,True
cust_026075,1736,10,0,324.78,personal,True
cust_026076,688,13,0,1554.0,personal,True
cust_026077,443,6,0,206.07,personal,False
cust_026078,200,3,0,1636.91,corporate,False
cust_026079,385,7,0,764.13,corporate,False
cust_026080,462,3,0,1830.13,personal,True
cust_026081,286,1,0,321.73,personal,True
cust_026082,337,6,0,2356.42,personal,True
cust_026083,296,6,0,3295.58,personal,True
cust_026084,347,2,0,2417.14,personal,True
cust_026085,1578,18,0,1311.11,personal,True
cust_026086,327,3,0,1449.15,personal,False
cust_026087,417,5,0,4789.63,disposable,True
cust_026088,324,2,0,7370.11,personal,True
cust_026089,479,7,0,1774.52,corporate,True
cust_026090,512,9,0,1750.88,personal,True
cust_026091,90,2,0,65.73,personal,True
cust_026092,1726,30,0,18858.98,personal,True
cust_026093,1562,41,0,249.7,corporate,True
cust_026094,530,10,0,3004.68,disposable,True
cust_026095,1053,23,0,2838.24,personal,True
cust_026096,475,12,0,1093.82,corporate,True
cust_026097,1459,15,0,1184.69,personal,False
cust_026098,381,8,0,5194.5,personal,True
cust_026099,444,3,0,1265.76,corporate,True
cust_026100,1081,44,1,8874.76,personal,True
cust_026101,359,1,0,363.14,personal,True
cust_026102,1775,34,0,2635.39,personal,True
cust_026103,124,1,0,526.91,corporate,True
cust_026104,290,1,0,91.65,disposable,False
cust_026105,491,14,0,1636.91,personal,True
cust_026106,1741,32,1,1065.61,personal,True
cust_026107,461,2,0,574.08,disposable,False
cust_026108,571,15,0,1488.99,personal,False
cust_026109,244,1,0,1388.37,personal,True
cust_026110,152,1,0,1018.38,personal,True
cust_026111,250,1,0,3304.57,corporate,True
cust_026112,354,1,0,992.42,corporate,True
cust_026113,2192,31,0,5698.87,corporate,True
cust_026114,2219,18,1,5460.96,personal,True
cust_026115,175,1,0,872.62,corporate,True
cust_026116,311,2,0,2223.68,personal,True
cust_026117,1474,32,0,1582.6,personal,True
cust_026118,296,4,0,493.01,personal,True
cust_026119,1887,32,0,2541.36,disposable,False
cust_026120,349,2,0,903.94,corporate,True
cust_026121,1719,19,0,2405.01,personal,True
cust_026122,608,10,0,3988.71,personal,True
cust_026123,2204,18,0,983.87,corporate,True
cust_026124,385,10,0,6699.6,personal,True
cust_026125,1456,39,0,4584.24,corporate,True
cust_026126,335,2,0,5156.87,corporate,True
cust_026127,335,5,0,2115.65,personal,True
cust_026128,219,1,0,1346.62,personal,True
cust_026129,450,3,0,5829.5,corporate,True
cust_026130,367,6,0,2242.76,personal,True
cust_026131,724,3,0,5815.22,personal,True
cust_026132,1487,41,0,1660.04,personal,True
cust_026133,1700,11,0,339.2,personal,False
cust_026134,1204,16,0,1341.32,personal,True
cust_026135,272,2,0,1559.2,corporate,True
cust_026136,331,1,0,799.56,personal,True
cust_026137,735,7,0,8787.43,personal,False
cust_026138,383,4,0,213.45,personal,False
cust_026139,791,8,0,5007.23,corporate,True
cust_026140,896,6,0,562.75,personal,False
cust_026141,724,15,0,1624.11,personal,True
cust_026142,410,5,0,879.51,personal,True
cust_026143,529,4,0,863.57,personal,True
cust_026144,213,3,0,436.15,personal,True
cust_026145,381,3,0,6149.19,personal,True
cust_026146,283,5,0,2316.73,disposable,True
cust_026147,336,4,0,1083.79,personal,True
cust_026148,437,4,0,1378.66,personal,False
cust_026149,270,1,0,4717.43,personal,True
cust_026150,2018,12,1,667.49,personal,False
cust_026151,273,3,0,4004.14,personal,True
cust_026152,428,17,0,2366.23,disposable,False
cust_026153,476,3,0,759.3,personal,True
cust_026154,1027,10,0,5526.75,personal,True
cust_026155,581,15,0,624.81,personal,False
cust_026156,358,9,0,887.72,personal,True
cust_026157,255,1,0,1471.23,personal,True
cust_026158,2495,53,0,18883.98,personal,True
cust_026159,308,7,0,3406.55,personal,True
cust_026160,373,4,1,15524.91,personal,False
cust_026161,552,4,0,5584.43,disposable,True
cust_026162,455,6,0,1691.17,personal,True
cust_026163,268,3,0,7734.17,personal,True
cust_026164,875,3,0,1018.38,personal,True
cust_026165,343,7,0,4799.02,disposable,False
cust_026166,1871,9,0,919.43,personal,True
cust_026167,1057,17,0,63635.97,corporate,True
cust_026168,421,6,0,863.63,personal,True
cust_026169,1482,11,0,3228.82,personal,True
cust_026170,1375,25,0,239.25,personal,True
cust_026171,298,3,0,2462.77,personal,True
cust_026172,195,1,0,2146.06,corporate,True
cust_026173,1918,20,0,6088.9,personal,True
cust_026174,911,2,0,1102.23,corporate,True
cust_026175,260,1,0,1869.9,corporate,True
